60,-10
-18,-14
24,-10
28,-10
4,-14
26,-2
46,-2
48,16
68,26
86,12
34,-6
20,-16
40,-20
24,-26
-6,-14
30,-24
0,-38
-6,-14
10,-22
10,-22
-18,-20
24,-20
8,-22
-20,-22
22,-28
8,-18
0,-16
4,-30
2,8
18,8
52,-36
150,-164
277,-276
149,-149
160,-22
32,76
-40,136
189,-146
316,-222
188,-95
180,28
52,66
-8,116
66,180
100,286
76,332
44,248
70,120
-4,4
-10,10
-32,-2
-66,-6
-44,-6
-86,-14
-68,-10
-48,-4
-92,-12
-76,-18
-118,-8
-102,-16
-136,-14
-110,-20
-166,-22
-164,-34
-142,-26
-190,-32
-210,-52
-198,-48
-214,-68
-184,-78
-150,-74
-206,-86
-162,-96
-70,-74
-84,-88
-40,-70
18,-76
18,-62
76,-42
58,-34
102,-20
106,-12
96,-4
114,-8
84,-6
108,-10
98,16
76,-14
90,2
102,10
94,-2
64,0
94,8
110,4
96,6
110,10
88,4
92,12
102,4
92,2
78,4
88,0
106,10
74,4
66,-2
112,-6
48,4
72,0
70,0
60,-6
68,-4
64,-2
64,-8
80,-14
44,-8
80,10
64,14
102,18
94,16
106,8
82,-2
80,-18
76,-18
32,-32
58,-8
50,-22
40,-34
30,-16
52,-16
42,-16
28,-22
56,-2
40,-8
50,-8
4,-12
72,-12
32,-6
42,-14
28,6
74,26
88,-2
84,40
160,-66
240,-194
306,-88
208,39
80,38
-48,126
62,192
62,260
72,372
52,362
52,234
42,106
-10,16
-10,2
-26,4
-36,2
-40,-10
-48,-4
-44,-4
-58,-12
-72,-12
-78,-16
-86,-24
-98,-18
-116,-20
-112,-30
-140,-30
-150,-28
-162,-36
-160,-48
-174,-54
-186,-68
-178,-68
-174,-86
-172,-90
-150,-102
-114,-108
-74,-108
-78,-96
-2,-84
32,-78
18,-60
74,-54
60,-38
128,-12
84,-8
92,-6
98,-2
96,4
100,0
88,12
72,4
90,8
80,12
74,16
72,4
84,22
80,14
80,10
76,16
96,18
76,16
50,6
106,12
60,8
72,8
60,10
76,8
62,10
68,14
62,10
60,4
52,6
36,4
48,6
36,4
44,2
48,12
50,14
70,26
82,40
78,38
62,30
70,24
50,0
36,-6
40,4
22,0
6,-6
50,-2
4,10
42,6
28,2
12,12
34,6
4,2
52,12
10,6
56,8
6,8
32,4
32,42
52,26
84,-36
182,-164
294,-230
166,-103
84,24
-44,96
0,164
60,240
68,340
68,360
58,232
24,104
-2,12
-20,8
-40,4
-32,-6
-44,-2
-42,-2
-56,-8
-50,-4
-80,-16
-94,-16
-68,-12
-100,-16
-104,-20
-132,-22
-134,-24
-134,-32
-156,-32
-166,-50
-180,-54
-164,-56
-176,-72
-172,-80
-160,-86
-100,-90
-116,-92
-54,-92
-48,-94
4,-80
36,-66
68,-68
92,-48
120,-32
98,-24
108,-20
136,-8
110,2
114,-2
116,6
102,4
86,2
102,10
92,4
98,12
98,12
84,10
98,10
118,8
76,12
92,12
94,14
86,12
72,8
94,16
84,6
82,4
76,14
78,10
80,10
58,0
78,8
70,2
62,6
64,-2
58,-4
56,6
58,0
58,8
96,22
66,30
98,26
68,12
26,-4
44,-16
28,-12
16,-14
12,-22
18,-16
8,-14
10,0
14,-4
14,-4
16,2
8,4
4,-4
32,6
10,6
16,6
14,10
18,16
22,46
120,-54
234,-182
318,-146
216,-19
88,16
-40,100
80,154
134,210
90,312
130,326
100,198
42,70
-32,8
-46,-4
-66,-10
-104,-16
-92,-16
-92,-24
-108,-16
-122,-22
-114,-24
-124,-24
-142,-30
-146,-30
-154,-30
-162,-38
-180,-44
-190,-34
-204,-42
-212,-60
-232,-58
-240,-74
-238,-80
-240,-82
-232,-92
-218,-110
-194,-106
-142,-104
-122,-110
-90,-94
-44,-82
-2,-78
10,-58
40,-62
52,-32
66,-36
64,-30
62,-24
68,-12
70,-12
56,-6
56,-10
54,-6
56,-14
50,6
56,-4
56,-6
56,2
52,-6
44,-2
54,8
48,-12
54,8
34,0
44,-4
36,0
30,0
34,0
32,0
20,2
12,2
30,-2
16,8
18,-2
18,-2
22,0
14,-2
10,6
14,8
52,20
54,30
52,32
50,16
52,8
34,0
8,-2
8,-16
-12,-8
-12,-14
-14,-14
-20,2
0,-4
-20,-6
-18,-2
-18,0
-10,-8
-16,6
-20,-8
-16,-6
-18,-2
-20,-4
-6,24
94,-34
212,-122
339,-138
276,-11
148,40
20,104
98,160
144,216
144,300
160,306
146,178
66,50
-44,8
-54,12
-64,-8
-80,4
-78,-4
-88,-8
-96,-6
-112,2
-100,-10
-104,-4
-126,-10
-136,-2
-146,-20
-136,-10
-164,-14
-164,-28
-190,-30
-206,-34
-206,-30
-216,-64
-210,-62
-200,-74
-202,-66
-194,-64
-144,-82
-116,-72
-90,-70
-44,-68
-8,-62
20,-38
46,-46
58,-20
84,-16
90,-4
92,4
98,0
102,6
90,10
82,18
82,-4
92,10
80,24
84,16
84,22
86,20
80,4
72,18
86,44
74,6
82,2
70,20
70,24
76,10
60,16
64,10
48,18
64,24
58,14
54,12
60,20
66,20
48,12
68,26
58,20
66,22
84,34
102,38
110,38
82,32
74,18
66,4
34,-6
28,18
30,-4
28,0
30,-8
18,16
32,-6
20,24
22,2
2,10
36,14
20,14
8,20
10,8
12,10
34,16
24,30
62,12
50,-12
177,-138
304,-150
176,-23
150,42
22,96
76,162
112,202
106,298
124,318
102,214
54,86
-56,20
-64,2
-86,2
-100,-2
-108,-6
-110,2
-122,-8
-132,-6
-138,-12
-156,-4
-154,-14
-162,-14
-170,-14
-178,-24
-196,-18
-222,-32
-204,-30
-230,-42
-246,-34
-262,-60
-250,-66
-252,-52
-244,-78
-224,-74
-194,-88
-170,-72
-124,-68
-98,-66
-32,-56
-18,-36
12,-34
44,-24
56,-10
66,-2
76,2
64,14
86,16
82,4
58,40
74,16
72,16
70,26
58,22
70,22
70,22
70,18
52,30
68,20
56,16
54,18
52,18
42,20
40,8
50,18
32,10
32,20
30,8
26,20
34,10
18,22
22,6
14,14
14,16
22,14
12,16
2,14
20,6
10,16
12,30
32,22
50,30
54,50
76,36
38,30
26,12
24,2
4,8
-6,8
-4,18
-2,-14
-10,10
-2,16
2,8
-18,20
-10,18
-14,10
-8,20
-8,16
4,8
-12,28
-12,6
4,28
10,32
32,4
-42,0
60,-106
187,-230
158,-103
130,24
2,48
-126,138
-28,192
-16,268
-62,358
-42,320
-58,192
-118,64
-142,6
-136,-14
-156,-14
-156,-20
-166,-14
-172,-20
-182,-22
-190,-20
-196,-22
-206,-22
-222,-30
-234,-16
-232,-36
-246,-34
-260,-32
-274,-50
-270,-46
-296,-54
-296,-66
-300,-76
-300,-84
-284,-92
-274,-104
-258,-104
-230,-112
-198,-104
-166,-106
-116,-96
-88,-80
-66,-68
-34,-62
-10,-44
-2,-28
4,-22
6,-14
0,4
16,-6
-6,2
-6,2
0,-6
-12,6
-12,4
-16,2
-12,-6
-8,4
-26,0
-14,2
-6,8
-14,10
-16,4
-14,6
-12,6
-22,4
-18,12
-4,2
-6,0
-22,8
-10,-6
-8,2
10,8
-8,0
0,0
0,8
14,0
4,2
4,-4
20,6
40,12
56,30
50,12
70,20
44,12
34,-6
16,-22
24,-12
4,-18
8,-28
-14,-22
12,-26
-4,-12
0,-8
-20,-20
-2,-14
2,-10
2,-16
-2,-14
8,-2
-2,-14
14,-10
10,0
28,16
194,-118
321,-194
282,-67
258,60
130,32
34,112
114,142
154,208
124,296
144,278
136,150
66,22
26,2
12,2
-10,-4
-26,2
-36,-14
-34,8
-66,-6
-78,10
-78,2
-84,-6
-104,-2
-126,-2
-112,0
-136,-4
-156,-14
-160,-14
-172,-18
-178,-22
-198,-34
-204,-38
-192,-42
-200,-52
-182,-58
-182,-60
-138,-58
-122,-56
-90,-66
-46,-40
-18,-46
16,-34
30,-16
56,-16
74,10
62,0
72,24
76,14
76,24
52,36
58,28
44,24
60,38
50,30
54,40
46,38
48,32
52,42
54,52
50,36
76,38
68,48
60,44
54,36
84,36
50,38
78,36
54,48
54,40
58,28
40,44
52,40
54,44
60,32
30,34
36,42
32,38
32,48
44,42
46,58
64,64
62,52
30,48
50,32
0,20
8,26
10,30
2,22
10,18
6,32
4,30
28,42
22,24
-4,22
6,38
36,22
4,44
8,28
18,34
24,38
12,28
48,60
46,30
82,-20
188,-140
315,-222
218,-95
212,32
84,44
2,118
72,164
94,238
68,298
30,228
30,100
-12,-14
-14,4
-22,-38
-24,-34
-30,-38
-52,-40
-72,-40
-74,-46
-78,-46
-100,-48
-120,-54
-112,-52
-130,-50
-146,-52
-142,-52
-156,-52
-158,-60
-172,-64
-178,-44
-190,-92
-180,-82
-208,-90
-192,-98
-182,-110
-158,-102
-148,-110
-110,-102
-90,-92
-40,-94
-8,-78
16,-82
40,-50
58,-56
62,-36
72,-26
76,-24
70,-18
64,2
64,-14
68,-2
60,-12
50,2
44,-10
48,12
48,-8
46,-6
50,0
42,-4
38,8
20,-12
32,-6
34,-4
30,0
18,-8
30,8
26,-20
22,2
14,-4
32,-12
24,-12
14,20
16,-24
20,-10
12,0
18,-6
8,-2
8,0
38,-2
32,8
42,24
46,4
36,6
10,-6
18,-18
-12,-24
-12,-14
-20,-12
-22,-34
-30,-10
-40,-14
-22,-20
-24,-18
-24,-16
-32,-20
-32,-4
-38,-14
-18,-14
-32,-6
-24,-8
-16,-12
-22,20
-4,22
18,-18
100,-8
210,-136
314,-220
210,-93
242,34
114,56
-14,144
56,202
86,298
16,372
16,306
38,178
-6,50
-72,-10
-68,-12
-102,-22
-80,-24
-96,-18
-102,-22
-134,-32
-104,-26
-126,-30
-134,-32
-148,-36
-162,-42
-158,-52
-180,-62
-168,-56
-170,-66
-162,-68
-156,-84
-134,-88
-130,-80
-66,-84
-68,-88
-60,-76
-16,-72
-2,-56
2,-48
20,-42
28,-32
28,-22
58,-6
26,-6
40,0
24,0
54,4
6,10
22,6
18,0
20,2
18,8
12,2
20,14
20,4
-10,-4
40,14
-2,12
22,8
0,6
-10,-4
12,8
4,10
-8,4
-4,-2
-6,4
6,0
2,2
-16,2
-14,-4
-4,2
2,4
-12,4
-4,2
-18,8
-2,0
-18,0
-2,2
-10,6
-16,0
0,6
-22,2
4,-2
-14,10
-8,4
0,6
-14,10
6,-10
-14,4
0,16
-8,6
4,4
-14,8
-2,6
14,20
44,38
44,34
44,28
44,20
52,6
12,-6
8,-2
-8,-10
-12,-20
-14,-10
-22,-20
2,2
-8,-2
-18,-14
-24,-16
-2,-6
-24,-6
-6,-8
-10,-4
4,-12
-2,10
22,18
-8,20
14,-30
126,-158
250,-256
122,-129
94,-2
-34,64
-70,126
2,186
20,298
26,330
-16,228
-8,100
-48,-12
-84,-10
-94,-16
-82,-30
-106,-14
-110,-26
-108,-32
-116,-28
-110,-24
-132,-32
-120,-30
-136,-26
-142,-38
-142,-36
-156,-36
-166,-42
-176,-50
-190,-52
-190,-64
-190,-62
-214,-80
-218,-64
-198,-100
-186,-88
-176,-114
-148,-96
-112,-100
-84,-96
-64,-92
-20,-74
14,-66
24,-60
46,-44
48,-36
64,-28
62,-24
52,-14
56,-16
68,0
48,-18
32,8
48,-12
68,-6
50,0
52,-2
54,-4
52,2
62,8
68,-2
54,2
54,2
68,6
52,-10
52,12
42,-4
50,4
40,-2
34,-8
30,-2
30,-2
22,-2
24,-8
38,-4
28,-2
24,-8
32,0
36,6
46,8
56,24
68,24
72,22
52,14
40,-6
42,-10
24,-12
14,-8
4,-14
6,-4
8,-30
-8,4
10,0
-4,-12
-4,-14
-4,2
-10,-6
0,-6
-10,2
-16,-4
-4,-10
4,-2
-6,32
34,4
70,-30
194,-158
321,-166
193,-39
74,22
-54,82
22,148
80,192
62,300
74,322
40,198
24,70
-50,-16
-80,16
-74,-24
-98,4
-72,-16
-82,10
-62,-28
-90,-18
-102,-30
-122,-30
-142,-36
-150,-42
-174,-42
-166,-48
-182,-50
-202,-48
-216,-40
-224,-54
-244,-34
-222,-78
-240,-74
-238,-80
-234,-98
-228,-98
-208,-104
-184,-116
-156,-104
-134,-88
-88,-88
-52,-78
-28,-50
-8,-50
24,-20
30,-34
48,-24
50,-20
38,-10
44,-10
24,-10
28,-2
28,-10
32,0
20,0
30,0
20,10
32,12
28,16
42,-6
34,18
38,-2
20,8
18,0
20,-4
8,-2
4,4
0,-2
2,-4
-12,-2
-10,-4
-16,-4
-14,14
-18,0
-16,-6
-22,-6
-16,-4
-22,-4
-30,2
-22,0
-6,16
6,22
18,16
32,40
14,16
6,6
0,-12
-18,-2
-26,-10
-32,-14
-50,-18
-40,-18
-46,2
-42,-8
-56,-8
-44,4
-56,-8
-66,4
-60,10
-52,-2
-44,4
-44,4
-50,4
-36,38
70,-92
164,-218
220,-146
132,-19
4,4
-100,106
-4,140
68,204
28,310
66,304
36,176
-26,48
-80,2
-106,-2
-128,-16
-112,-2
-130,-24
-134,-10
-142,-24
-136,-24
-152,-24
-160,-22
-166,-30
-172,-32
-192,-28
-190,-36
-214,-40
-200,-42
-208,-50
-224,-48
-230,-70
-220,-74
-232,-76
-226,-92
-222,-104
-210,-106
-188,-110
-158,-116
-140,-104
-102,-104
-66,-94
-44,-92
-24,-68
0,-64
20,-54
30,-48
24,-38
26,-26
36,-32
18,-22
22,-18
24,-16
38,-18
28,-20
14,-14
30,-20
28,-6
30,-26
16,-22
34,-6
34,-24
14,-22
14,-22
16,-14
10,2
8,-22
-2,-22
10,-26
-24,4
-34,-26
-12,-12
-34,-16
-16,-22
-36,-32
-44,32
-30,-46
-18,-6
-38,-22
-10,-24
-42,-10
-64,12
-32,-18
2,12
4,10
20,8
22,40
-14,4
22,-50
-20,-32
-56,-12
-58,64
-32,-46
6,-32
-38,-52
-54,22
-28,-22
-42,-30
-34,-30
-74,0
-48,14
-10,-8
-24,-32
-76,44
-22,-28
-42,-24
120,-124
247,-236
126,-109
164,18
36,68
-22,156
38,208
58,304
38,356
4,238
0,110
-64,12
-90,-2
-90,-10
-102,-6
-112,-12
-120,-4
-122,-12
-116,-18
-132,-10
-136,-12
-148,-18
-146,-14
-150,-18
-168,-28
-176,-24
-180,-22
-190,-44
-200,-40
-210,-54
-210,-58
-220,-64
-216,-72
-204,-84
-208,-94
-168,-88
-162,-104
-122,-88
-76,-86
-52,-80
-30,-70
2,-56
28,-50
40,-32
44,-28
58,-6
54,-14
50,6
42,-8
46,2
34,4
36,6
36,-6
40,10
36,12
38,4
30,4
40,12
36,16
40,6
44,4
40,14
44,12
38,2
30,6
48,8
38,2
40,8
26,4
36,0
34,0
26,4
20,4
32,0
26,4
32,-2
20,2
30,10
42,10
44,24
64,24
70,24
54,18
34,6
40,-12
28,-10
14,0
6,-12
4,-8
14,-12
-2,-4
8,-10
6,6
12,-6
-4,6
8,2
-4,-8
6,2
4,4
4,0
-2,-2
6,22
30,30
0,24
66,-60
170,-188
224,-164
142,-37
14,26
-96,122
0,174
52,242
20,342
54,344
14,216
-36,88
-90,18
-82,0
-108,6
-106,-6
-114,-2
-120,-4
-126,-8
-124,-8
-128,-8
-144,-6
-138,-16
-158,-16
-156,-14
-164,-24
-180,-26
-184,-34
-184,-38
-198,-36
-208,-56
-216,-50
-216,-66
-220,-76
-216,-82
-198,-82
-180,-90
-156,-96
-134,-86
-96,-78
-68,-80
-32,-66
-8,-58
14,-42
28,-32
38,-18
32,-20
40,-8
38,-6
30,4
16,2
24,12
20,8
20,4
16,10
18,10
22,12
22,4
26,10
20,12
20,14
20,6
22,8
16,8
20,2
10,10
24,-2
4,6
4,10
8,0
2,2
-4,12
0,0
-8,-2
-10,2
-8,8
-10,-2
-18,6
-22,2
-18,4
-22,-6
-18,10
4,14
18,30
18,24
8,22
0,18
-4,-12
-16,-6
-32,-8
-36,-2
-36,-18
-36,-6
-46,-22
-44,-2
-32,0
-44,-6
-42,0
-38,2
-38,-4
-40,0
-46,14
-38,-6
-30,-2
-32,2
-40,24
172,-96
299,-176
252,-54
256,73
128,30
54,120
132,170
164,208
140,300
170,276
146,148
24,20
-20,18
-32,18
-58,-8
-76,10
-70,-12
-78,14
-94,-12
-108,-16
-106,14
-114,-16
-134,-2
-134,-26
-142,-6
-126,-32
-138,-12
-162,-34
-164,-10
-174,-32
-198,-44
-218,-6
-176,-64
-208,-54
-178,-52
-174,-92
-156,-64
-106,-80
-96,-60
-62,-64
-36,-54
18,-50
26,-36
36,-22
72,-14
76,-14
74,-10
80,12
80,-8
80,8
70,0
62,6
78,16
76,4
66,22
64,2
70,8
82,6
72,16
72,8
70,8
62,12
48,10
54,8
62,12
48,6
52,8
44,18
42,0
34,16
44,14
30,6
34,16
34,10
22,12
24,12
16,12
30,8
20,14
12,18
30,28
42,16
40,34
48,62
82,6
68,40
44,-8
32,8
12,14
26,2
-6,6
18,12
-2,-8
14,18
6,10
-10,10
12,12
4,22
12,2
8,26
2,2
10,12
-4,10
-8,10
20,30
22,18
36,20
68,-32
158,-160
285,-170
157,-43
128,46
0,108
40,184
56,230
56,332
66,350
16,222
18,94
-58,12
-66,2
-80,6
-76,-6
-104,-12
-86,-2
-108,-8
-94,-16
-116,-12
-116,-18
-116,-14
-128,-12
-144,-24
-134,-32
-150,-20
-156,-46
-150,-34
-170,-46
-172,-58
-180,-58
-184,-66
-192,-82
-160,-84
-174,-86
-158,-90
-134,-94
-84,-84
-68,-88
-44,-68
-2,-70
10,-52
42,-48
40,-26
56,-26
64,-4
54,0
62,-2
58,6
44,16
36,8
32,12
32,8
38,18
34,8
26,26
24,4
38,14
22,16
32,14
12,10
38,8
26,10
22,16
14,8
26,6
16,8
12,10
12,14
12,10
2,12
-2,6
14,10
0,10
-2,12
0,0
-10,16
-10,14
12,8
2,18
24,30
50,42
34,42
32,28
14,16
14,16
6,-8
-20,14
-18,-4
-14,2
-32,-14
-34,12
-20,8
-32,6
-42,14
-30,6
-30,12
-24,6
-36,10
-30,0
-28,18
-26,8
-10,40
14,8
94,-120
194,-248
150,-121
164,6
36,62
-60,134
20,208
68,298
-8,368
6,314
22,186
-68,58
-80,6
-96,0
-92,0
-110,-10
-106,-6
-122,-10
-118,-18
-124,-12
-126,-16
-138,-20
-138,-22
-140,-18
-156,-28
-162,-22
-168,-30
-166,-40
-184,-36
-186,-46
-186,-56
-188,-62
-202,-68
-192,-82
-170,-86
-164,-82
-146,-102
-116,-96
-84,-86
-56,-78
-24,-74
-2,-60
28,-52
42,-36
50,-24
58,-24
72,-4
58,0
58,-6
52,0
62,2
52,0
30,-6
52,-2
50,-6
52,-4
50,6
56,-4
52,-10
54,-2
58,-12
56,-4
48,-4
44,-10
42,-14
56,-2
40,-10
40,-14
36,0
54,-8
42,-6
44,0
32,-8
40,-6
36,2
36,-14
46,-12
50,2
40,-14
42,-4
68,12
80,10
90,18
98,12
82,2
80,-10
76,-24
54,-22
66,-22
60,-24
48,-28
32,-24
50,-12
72,-26
42,-14
42,-22
52,-8
54,-22
62,-8
42,-22
72,-16
60,-6
48,-24
62,14
200,-122
318,-210
260,-83
254,44
126,28
6,108
106,152
140,230
90,308
112,278
80,150
40,22
-30,-16
-40,-12
-48,-20
-50,-26
-76,-22
-70,-22
-82,-32
-84,-26
-94,-34
-108,-38
-110,-30
-104,-38
-118,-44
-132,-46
-148,-44
-144,-58
-162,-54
-180,-66
-172,-70
-180,-82
-186,-88
-192,-100
-176,-100
-150,-108
-128,-108
-110,-104
-76,-102
-40,-100
-14,-82
18,-74
24,-68
46,-52
60,-40
76,-30
66,-22
76,-20
58,-22
68,-8
48,-18
58,-14
44,-10
42,-14
48,-12
60,-6
40,-10
40,-16
38,-2
38,-12
44,-10
26,-12
36,-10
26,-12
30,-6
16,-14
26,-16
16,-14
14,-14
-4,-16
2,-14
4,-16
0,-18
-8,-12
-4,-16
-4,-14
-4,-16
-14,-16
-2,-14
8,0
22,4
32,16
26,10
30,4
4,-14
0,-16
-14,-26
-24,-20
-26,-24
-38,-34
-48,-16
-32,-16
-28,-16
-44,-22
-40,-14
-38,-20
-26,-14
-46,-14
-30,-12
-36,-18
-28,-10
-38,-4
-22,14
147,-132
274,-244
150,-117
158,10
30,56
-14,132
48,192
62,286
56,346
18,276
14,148
-54,20
-80,0
-78,-6
-102,-12
-96,-16
-108,-20
-102,-20
-110,-24
-120,-22
-116,-22
-128,-24
-138,-24
-144,-32
-148,-28
-158,-40
-172,-44
-182,-46
-174,-48
-196,-62
-198,-62
-214,-72
-204,-80
-212,-86
-212,-90
-170,-96
-158,-100
-134,-96
-102,-98
-66,-84
-46,-78
-6,-62
6,-56
26,-38
44,-34
42,-14
44,-12
64,-12
44,-4
42,2
34,4
42,-2
32,12
30,-2
26,10
28,10
38,8
26,8
32,16
32,6
40,10
18,12
30,6
22,8
26,8
20,12
16,4
16,10
12,0
2,6
4,0
2,4
-2,0
2,10
-6,-6
0,0
-4,2
-6,-2
-12,-6
-8,6
-4,-8
-8,-8
-14,2
-2,-10
-8,10
-2,2
26,10
38,24
36,32
6,6
18,8
-4,-16
-2,-12
-28,-10
-22,-16
-22,-22
-34,-10
-26,-2
-20,-10
-26,-6
-24,-8
-18,0
-20,-10
-16,0
-20,-12
-28,-2
-22,-4
-20,6
0,32
4,-8
116,-136
243,-228
124,-101
212,26
84,40
-44,132
12,190
22,264
-14,340
-6,296
32,168
-68,40
-116,-6
-116,-14
-116,-16
-120,-16
-134,-18
-146,-22
-134,-20
-134,-16
-150,-26
-150,-28
-158,-28
-174,-36
-166,-36
-186,-38
-188,-52
-186,-58
-174,-54
-184,-68
-154,-72
-148,-74
-136,-84
-92,-82
-74,-70
-54,-70
-34,-68
-16,-56
16,-40
12,-30
20,-22
24,-22
44,-6
28,4
24,2
22,6
24,14
16,8
18,8
12,10
18,12
12,8
24,14
12,10
12,8
16,14
6,8
6,10
10,10
4,4
-4,2
0,10
10,8
-4,6
-8,4
8,0
-2,4
-12,16
-6,6
-12,-2
-4,8
-14,0
-10,-2
-8,6
-10,0
-2,0
-8,0
-14,2
8,0
-18,2
-2,4
8,4
-18,4
6,-2
-6,2
10,2
22,4
4,0
0,0
8,2
32,16
46,24
48,30
62,28
58,26
56,8
34,-10
22,-6
18,-6
16,-4
-6,-12
0,-16
4,2
6,-2
2,0
0,0
20,6
8,-6
4,-2
-14,2
26,2
20,-2
14,36
