attr8800,attr8801,attr8802,attr8803,attr8804,attr8805,attr8806,attr8807,attr8808,attr8809,attr8810,attr8811,attr8812,attr8813,attr8814,attr8815,attr8816,attr8817,attr8818,attr8819,attr8820,attr8821,attr8822,attr8823,attr8824,attr8825,attr8826,attr8827,attr8828,attr8829,attr8830,attr8831,attr8832,attr8833,attr8834,attr8835,attr8836,attr8837,attr8838,attr8839,attr8840
59.3481,49.475,59.2865,49.475,58.7581,50.5763,58.7581,50.5763,58.7581,50.5763,59.0599,50.7517,59.0599,50.7517,58.9017,50.8566,58.794,50.9619,58.794,51.0143,58.7634,51.0143,59.0396,51.0054,58.5755,51.0054,58.094,51.6084,58.1374,51.4071,58.5143,51.6507,58.6201,51.5622,58.9215,51.5273,58.7159,51.5014,58.7729,51.2489,0
59.2865,49.475,58.7581,50.5763,58.7581,50.5763,58.7581,50.5763,59.0599,50.7517,59.0599,50.7517,58.9017,50.8566,58.794,50.9619,58.794,51.0143,58.7634,51.0143,59.0396,51.0054,58.5755,51.0054,58.094,51.6084,58.1374,51.4071,58.5143,51.6507,58.6201,51.5622,58.9215,51.5273,58.7159,51.5014,58.7729,51.2489,58.8172,51.5279,0
58.7581,50.5763,58.7581,50.5763,58.7581,50.5763,59.0599,50.7517,59.0599,50.7517,58.9017,50.8566,58.794,50.9619,58.794,51.0143,58.7634,51.0143,59.0396,51.0054,58.5755,51.0054,58.094,51.6084,58.1374,51.4071,58.5143,51.6507,58.6201,51.5622,58.9215,51.5273,58.7159,51.5014,58.7729,51.2489,58.8172,51.5279,59.0135,51.1181,0
58.7581,50.5763,58.7581,50.5763,59.0599,50.7517,59.0599,50.7517,58.9017,50.8566,58.794,50.9619,58.794,51.0143,58.7634,51.0143,59.0396,51.0054,58.5755,51.0054,58.094,51.6084,58.1374,51.4071,58.5143,51.6507,58.6201,51.5622,58.9215,51.5273,58.7159,51.5014,58.7729,51.2489,58.8172,51.5279,59.0135,51.1181,58.8436,51.1181,0
59.0599,50.7517,59.0599,50.7517,58.9017,50.8566,58.794,50.9619,58.794,51.0143,58.7634,51.0143,59.0396,51.0054,58.5755,51.0054,58.094,51.6084,58.1374,51.4071,58.5143,51.6507,58.6201,51.5622,58.9215,51.5273,58.7159,51.5014,58.7729,51.2489,58.8172,51.5279,59.0135,51.1181,58.8436,51.1181,58.8436,51.1181,58.1057,51.614,0
59.0599,50.7517,58.9017,50.8566,58.794,50.9619,58.794,51.0143,58.7634,51.0143,59.0396,51.0054,58.5755,51.0054,58.094,51.6084,58.1374,51.4071,58.5143,51.6507,58.6201,51.5622,58.9215,51.5273,58.7159,51.5014,58.7729,51.2489,58.8172,51.5279,59.0135,51.1181,58.8436,51.1181,58.8436,51.1181,58.1057,51.614,58.1057,51.614,0
58.9017,50.8566,58.794,50.9619,58.794,51.0143,58.7634,51.0143,59.0396,51.0054,58.5755,51.0054,58.094,51.6084,58.1374,51.4071,58.5143,51.6507,58.6201,51.5622,58.9215,51.5273,58.7159,51.5014,58.7729,51.2489,58.8172,51.5279,59.0135,51.1181,58.8436,51.1181,58.8436,51.1181,58.1057,51.614,58.1057,51.614,58.1057,51.614,0
58.794,50.9619,58.794,51.0143,58.7634,51.0143,59.0396,51.0054,58.5755,51.0054,58.094,51.6084,58.1374,51.4071,58.5143,51.6507,58.6201,51.5622,58.9215,51.5273,58.7159,51.5014,58.7729,51.2489,58.8172,51.5279,59.0135,51.1181,58.8436,51.1181,58.8436,51.1181,58.1057,51.614,58.1057,51.614,58.1057,51.614,58.5725,51.3452,0
58.794,51.0143,58.7634,51.0143,59.0396,51.0054,58.5755,51.0054,58.094,51.6084,58.1374,51.4071,58.5143,51.6507,58.6201,51.5622,58.9215,51.5273,58.7159,51.5014,58.7729,51.2489,58.8172,51.5279,59.0135,51.1181,58.8436,51.1181,58.8436,51.1181,58.1057,51.614,58.1057,51.614,58.1057,51.614,58.5725,51.3452,58.426,51.4236,0
58.7634,51.0143,59.0396,51.0054,58.5755,51.0054,58.094,51.6084,58.1374,51.4071,58.5143,51.6507,58.6201,51.5622,58.9215,51.5273,58.7159,51.5014,58.7729,51.2489,58.8172,51.5279,59.0135,51.1181,58.8436,51.1181,58.8436,51.1181,58.1057,51.614,58.1057,51.614,58.1057,51.614,58.5725,51.3452,58.426,51.4236,58.3438,51.1701,0
59.0396,51.0054,58.5755,51.0054,58.094,51.6084,58.1374,51.4071,58.5143,51.6507,58.6201,51.5622,58.9215,51.5273,58.7159,51.5014,58.7729,51.2489,58.8172,51.5279,59.0135,51.1181,58.8436,51.1181,58.8436,51.1181,58.1057,51.614,58.1057,51.614,58.1057,51.614,58.5725,51.3452,58.426,51.4236,58.3438,51.1701,58.405,51.3259,0
58.5755,51.0054,58.094,51.6084,58.1374,51.4071,58.5143,51.6507,58.6201,51.5622,58.9215,51.5273,58.7159,51.5014,58.7729,51.2489,58.8172,51.5279,59.0135,51.1181,58.8436,51.1181,58.8436,51.1181,58.1057,51.614,58.1057,51.614,58.1057,51.614,58.5725,51.3452,58.426,51.4236,58.3438,51.1701,58.405,51.3259,58.405,50.716,0
58.094,51.6084,58.1374,51.4071,58.5143,51.6507,58.6201,51.5622,58.9215,51.5273,58.7159,51.5014,58.7729,51.2489,58.8172,51.5279,59.0135,51.1181,58.8436,51.1181,58.8436,51.1181,58.1057,51.614,58.1057,51.614,58.1057,51.614,58.5725,51.3452,58.426,51.4236,58.3438,51.1701,58.405,51.3259,58.405,50.716,58.3558,50.716,0
58.5143,51.6507,58.6201,51.5622,58.9215,51.5273,58.7159,51.5014,58.7729,51.2489,58.8172,51.5279,59.0135,51.1181,58.8436,51.1181,58.8436,51.1181,58.1057,51.614,58.1057,51.614,58.1057,51.614,58.5725,51.3452,58.426,51.4236,58.3438,51.1701,58.405,51.3259,58.405,50.716,58.3558,50.716,57.4147,51.1099,57.4583,51.1099,0
58.6201,51.5622,58.9215,51.5273,58.7159,51.5014,58.7729,51.2489,58.8172,51.5279,59.0135,51.1181,58.8436,51.1181,58.8436,51.1181,58.1057,51.614,58.1057,51.614,58.1057,51.614,58.5725,51.3452,58.426,51.4236,58.3438,51.1701,58.405,51.3259,58.405,50.716,58.3558,50.716,57.4147,51.1099,57.4583,51.1099,58.1391,51.3816,0
58.9215,51.5273,58.7159,51.5014,58.7729,51.2489,58.8172,51.5279,59.0135,51.1181,58.8436,51.1181,58.8436,51.1181,58.1057,51.614,58.1057,51.614,58.1057,51.614,58.5725,51.3452,58.426,51.4236,58.3438,51.1701,58.405,51.3259,58.405,50.716,58.3558,50.716,57.4147,51.1099,57.4583,51.1099,58.1391,51.3816,57.8466,51.3816,0
58.7159,51.5014,58.7729,51.2489,58.8172,51.5279,59.0135,51.1181,58.8436,51.1181,58.8436,51.1181,58.1057,51.614,58.1057,51.614,58.1057,51.614,58.5725,51.3452,58.426,51.4236,58.3438,51.1701,58.405,51.3259,58.405,50.716,58.3558,50.716,57.4147,51.1099,57.4583,51.1099,58.1391,51.3816,57.8466,51.3816,58.2199,51.3641,0
58.7729,51.2489,58.8172,51.5279,59.0135,51.1181,58.8436,51.1181,58.8436,51.1181,58.1057,51.614,58.1057,51.614,58.1057,51.614,58.5725,51.3452,58.426,51.4236,58.3438,51.1701,58.405,51.3259,58.405,50.716,58.3558,50.716,57.4147,51.1099,57.4583,51.1099,58.1391,51.3816,57.8466,51.3816,58.2199,51.3641,58.3363,51.3981,1
58.8172,51.5279,59.0135,51.1181,58.8436,51.1181,58.8436,51.1181,58.1057,51.614,58.1057,51.614,58.1057,51.614,58.5725,51.3452,58.426,51.4236,58.3438,51.1701,58.405,51.3259,58.405,50.716,58.3558,50.716,57.4147,51.1099,57.4583,51.1099,58.1391,51.3816,57.8466,51.3816,58.2199,51.3641,58.3363,51.3981,58.2826,51.3981,0
59.0135,51.1181,58.8436,51.1181,58.8436,51.1181,58.1057,51.614,58.1057,51.614,58.1057,51.614,58.5725,51.3452,58.426,51.4236,58.3438,51.1701,58.405,51.3259,58.405,50.716,58.3558,50.716,57.4147,51.1099,57.4583,51.1099,58.1391,51.3816,57.8466,51.3816,58.2199,51.3641,58.3363,51.3981,58.2826,51.3981,58.2826,51.6168,0
58.8436,51.1181,58.8436,51.1181,58.1057,51.614,58.1057,51.614,58.1057,51.614,58.5725,51.3452,58.426,51.4236,58.3438,51.1701,58.405,51.3259,58.405,50.716,58.3558,50.716,57.4147,51.1099,57.4583,51.1099,58.1391,51.3816,57.8466,51.3816,58.2199,51.3641,58.3363,51.3981,58.2826,51.3981,58.2826,51.6168,58.4272,51.3906,0
58.8436,51.1181,58.1057,51.614,58.1057,51.614,58.1057,51.614,58.5725,51.3452,58.426,51.4236,58.3438,51.1701,58.405,51.3259,58.405,50.716,58.3558,50.716,57.4147,51.1099,57.4583,51.1099,58.1391,51.3816,57.8466,51.3816,58.2199,51.3641,58.3363,51.3981,58.2826,51.3981,58.2826,51.6168,58.4272,51.3906,58.7509,51.3906,0
58.1057,51.614,58.1057,51.614,58.5725,51.3452,58.426,51.4236,58.3438,51.1701,58.405,51.3259,58.405,50.716,58.3558,50.716,57.4147,51.1099,57.4583,51.1099,58.1391,51.3816,57.8466,51.3816,58.2199,51.3641,58.3363,51.3981,58.2826,51.3981,58.2826,51.6168,58.4272,51.3906,58.7509,51.3906,57.7949,52.1937,57.7949,52.3493,0
58.1057,51.614,58.5725,51.3452,58.426,51.4236,58.3438,51.1701,58.405,51.3259,58.405,50.716,58.3558,50.716,57.4147,51.1099,57.4583,51.1099,58.1391,51.3816,57.8466,51.3816,58.2199,51.3641,58.3363,51.3981,58.2826,51.3981,58.2826,51.6168,58.4272,51.3906,58.7509,51.3906,57.7949,52.1937,57.7949,52.3493,58.4615,52.3493,0
58.5725,51.3452,58.426,51.4236,58.3438,51.1701,58.405,51.3259,58.405,50.716,58.3558,50.716,57.4147,51.1099,57.4583,51.1099,58.1391,51.3816,57.8466,51.3816,58.2199,51.3641,58.3363,51.3981,58.2826,51.3981,58.2826,51.6168,58.4272,51.3906,58.7509,51.3906,57.7949,52.1937,57.7949,52.3493,58.4615,52.3493,58.3795,52.524,0
58.426,51.4236,58.3438,51.1701,58.405,51.3259,58.405,50.716,58.3558,50.716,57.4147,51.1099,57.4583,51.1099,58.1391,51.3816,57.8466,51.3816,58.2199,51.3641,58.3363,51.3981,58.2826,51.3981,58.2826,51.6168,58.4272,51.3906,58.7509,51.3906,57.7949,52.1937,57.7949,52.3493,58.4615,52.3493,58.3795,52.524,58.6879,52.524,0
58.405,51.3259,58.405,50.716,58.3558,50.716,57.4147,51.1099,57.4583,51.1099,58.1391,51.3816,57.8466,51.3816,58.2199,51.3641,58.3363,51.3981,58.2826,51.3981,58.2826,51.6168,58.4272,51.3906,58.7509,51.3906,57.7949,52.1937,57.7949,52.3493,58.4615,52.3493,58.3795,52.524,58.6879,52.524,58.6879,52.5728,58.6879,52.5728,1
58.405,50.716,58.3558,50.716,57.4147,51.1099,57.4583,51.1099,58.1391,51.3816,57.8466,51.3816,58.2199,51.3641,58.3363,51.3981,58.2826,51.3981,58.2826,51.6168,58.4272,51.3906,58.7509,51.3906,57.7949,52.1937,57.7949,52.3493,58.4615,52.3493,58.3795,52.524,58.6879,52.524,58.6879,52.5728,58.6879,52.5728,58.6879,52.5728,0
58.3558,50.716,57.4147,51.1099,57.4583,51.1099,58.1391,51.3816,57.8466,51.3816,58.2199,51.3641,58.3363,51.3981,58.2826,51.3981,58.2826,51.6168,58.4272,51.3906,58.7509,51.3906,57.7949,52.1937,57.7949,52.3493,58.4615,52.3493,58.3795,52.524,58.6879,52.524,58.6879,52.5728,58.6879,52.5728,58.6879,52.5728,58.6879,52.5728,0
57.4147,51.1099,57.4583,51.1099,58.1391,51.3816,57.8466,51.3816,58.2199,51.3641,58.3363,51.3981,58.2826,51.3981,58.2826,51.6168,58.4272,51.3906,58.7509,51.3906,57.7949,52.1937,57.7949,52.3493,58.4615,52.3493,58.3795,52.524,58.6879,52.524,58.6879,52.5728,58.6879,52.5728,58.6879,52.5728,58.6879,52.5728,59.0211,52.5728,0
57.4583,51.1099,58.1391,51.3816,57.8466,51.3816,58.2199,51.3641,58.3363,51.3981,58.2826,51.3981,58.2826,51.6168,58.4272,51.3906,58.7509,51.3906,57.7949,52.1937,57.7949,52.3493,58.4615,52.3493,58.3795,52.524,58.6879,52.524,58.6879,52.5728,58.6879,52.5728,58.6879,52.5728,58.6879,52.5728,59.0211,52.5728,57.9757,52.3171,0
58.1391,51.3816,57.8466,51.3816,58.2199,51.3641,58.3363,51.3981,58.2826,51.3981,58.2826,51.6168,58.4272,51.3906,58.7509,51.3906,57.7949,52.1937,57.7949,52.3493,58.4615,52.3493,58.3795,52.524,58.6879,52.524,58.6879,52.5728,58.6879,52.5728,58.6879,52.5728,58.6879,52.5728,59.0211,52.5728,57.9757,52.3171,57.9682,51.7271,0
57.8466,51.3816,58.2199,51.3641,58.3363,51.3981,58.2826,51.3981,58.2826,51.6168,58.4272,51.3906,58.7509,51.3906,57.7949,52.1937,57.7949,52.3493,58.4615,52.3493,58.3795,52.524,58.6879,52.524,58.6879,52.5728,58.6879,52.5728,58.6879,52.5728,58.6879,52.5728,59.0211,52.5728,57.9757,52.3171,57.9682,51.7271,58.4734,51.7271,0
58.2199,51.3641,58.3363,51.3981,58.2826,51.3981,58.2826,51.6168,58.4272,51.3906,58.7509,51.3906,57.7949,52.1937,57.7949,52.3493,58.4615,52.3493,58.3795,52.524,58.6879,52.524,58.6879,52.5728,58.6879,52.5728,58.6879,52.5728,58.6879,52.5728,59.0211,52.5728,57.9757,52.3171,57.9682,51.7271,58.4734,51.7271,58.439,52.1602,0
58.3363,51.3981,58.2826,51.3981,58.2826,51.6168,58.4272,51.3906,58.7509,51.3906,57.7949,52.1937,57.7949,52.3493,58.4615,52.3493,58.3795,52.524,58.6879,52.524,58.6879,52.5728,58.6879,52.5728,58.6879,52.5728,58.6879,52.5728,59.0211,52.5728,57.9757,52.3171,57.9682,51.7271,58.4734,51.7271,58.439,52.1602,58.7616,51.9846,0
58.4272,51.3906,58.7509,51.3906,57.7949,52.1937,57.7949,52.3493,58.4615,52.3493,58.3795,52.524,58.6879,52.524,58.6879,52.5728,58.6879,52.5728,58.6879,52.5728,58.6879,52.5728,59.0211,52.5728,57.9757,52.3171,57.9682,51.7271,58.4734,51.7271,58.439,52.1602,58.7616,51.9846,58.9044,52.0014,58.8498,51.993,58.8361,52.1139,0
58.7509,51.3906,57.7949,52.1937,57.7949,52.3493,58.4615,52.3493,58.3795,52.524,58.6879,52.524,58.6879,52.5728,58.6879,52.5728,58.6879,52.5728,58.6879,52.5728,59.0211,52.5728,57.9757,52.3171,57.9682,51.7271,58.4734,51.7271,58.439,52.1602,58.7616,51.9846,58.9044,52.0014,58.8498,51.993,58.8361,52.1139,58.7921,51.8091,0
57.7949,52.1937,57.7949,52.3493,58.4615,52.3493,58.3795,52.524,58.6879,52.524,58.6879,52.5728,58.6879,52.5728,58.6879,52.5728,58.6879,52.5728,59.0211,52.5728,57.9757,52.3171,57.9682,51.7271,58.4734,51.7271,58.439,52.1602,58.7616,51.9846,58.9044,52.0014,58.8498,51.993,58.8361,52.1139,58.7921,51.8091,59.0123,51.879,0
57.7949,52.3493,58.4615,52.3493,58.3795,52.524,58.6879,52.524,58.6879,52.5728,58.6879,52.5728,58.6879,52.5728,58.6879,52.5728,59.0211,52.5728,57.9757,52.3171,57.9682,51.7271,58.4734,51.7271,58.439,52.1602,58.7616,51.9846,58.9044,52.0014,58.8498,51.993,58.8361,52.1139,58.7921,51.8091,59.0123,51.879,58.1221,51.879,0
58.4615,52.3493,58.3795,52.524,58.6879,52.524,58.6879,52.5728,58.6879,52.5728,58.6879,52.5728,58.6879,52.5728,59.0211,52.5728,57.9757,52.3171,57.9682,51.7271,58.4734,51.7271,58.439,52.1602,58.7616,51.9846,58.9044,52.0014,58.8498,51.993,58.8361,52.1139,58.7921,51.8091,59.0123,51.879,58.1221,51.879,57.9182,51.7754,0
58.3795,52.524,58.6879,52.524,58.6879,52.5728,58.6879,52.5728,58.6879,52.5728,58.6879,52.5728,59.0211,52.5728,57.9757,52.3171,57.9682,51.7271,58.4734,51.7271,58.439,52.1602,58.7616,51.9846,58.9044,52.0014,58.8498,51.993,58.8361,52.1139,58.7921,51.8091,59.0123,51.879,58.1221,51.879,57.9182,51.7754,58.3631,51.8369,0
58.6879,52.524,58.6879,52.5728,58.6879,52.5728,58.6879,52.5728,58.6879,52.5728,59.0211,52.5728,57.9757,52.3171,57.9682,51.7271,58.4734,51.7271,58.439,52.1602,58.7616,51.9846,58.9044,52.0014,58.8498,51.993,58.8361,52.1139,58.7921,51.8091,59.0123,51.879,58.1221,51.879,57.9182,51.7754,58.3631,51.8369,58.857,51.7567,0
58.6879,52.5728,58.6879,52.5728,58.6879,52.5728,58.6879,52.5728,59.0211,52.5728,57.9757,52.3171,57.9682,51.7271,58.4734,51.7271,58.439,52.1602,58.7616,51.9846,58.9044,52.0014,58.8498,51.993,58.8361,52.1139,58.7921,51.8091,59.0123,51.879,58.1221,51.879,57.9182,51.7754,58.3631,51.8369,58.857,51.7567,58.857,51.6946,0
58.6879,52.5728,58.6879,52.5728,58.6879,52.5728,59.0211,52.5728,57.9757,52.3171,57.9682,51.7271,58.4734,51.7271,58.439,52.1602,58.7616,51.9846,58.9044,52.0014,58.8498,51.993,58.8361,52.1139,58.7921,51.8091,59.0123,51.879,58.1221,51.879,57.9182,51.7754,58.3631,51.8369,58.857,51.7567,58.857,51.6946,58.8078,51.6946,1
58.6879,52.5728,59.0211,52.5728,57.9757,52.3171,57.9682,51.7271,58.4734,51.7271,58.439,52.1602,58.7616,51.9846,58.9044,52.0014,58.8498,51.993,58.8361,52.1139,58.7921,51.8091,59.0123,51.879,58.1221,51.879,57.9182,51.7754,58.3631,51.8369,58.857,51.7567,58.857,51.6946,58.8078,51.6946,58.8078,51.6946,58.8078,51.6946,0
59.0211,52.5728,57.9757,52.3171,57.9682,51.7271,58.4734,51.7271,58.439,52.1602,58.7616,51.9846,58.9044,52.0014,58.8498,51.993,58.8361,52.1139,58.7921,51.8091,59.0123,51.879,58.1221,51.879,57.9182,51.7754,58.3631,51.8369,58.857,51.7567,58.857,51.6946,58.8078,51.6946,58.8078,51.6946,58.8078,51.6946,58.8078,51.136,0
57.9757,52.3171,57.9682,51.7271,58.4734,51.7271,58.439,52.1602,58.7616,51.9846,58.9044,52.0014,58.8498,51.993,58.8361,52.1139,58.7921,51.8091,59.0123,51.879,58.1221,51.879,57.9182,51.7754,58.3631,51.8369,58.857,51.7567,58.857,51.6946,58.8078,51.6946,58.8078,51.6946,58.8078,51.6946,58.8078,51.136,59.0415,51.1624,0
57.9682,51.7271,58.4734,51.7271,58.439,52.1602,58.7616,51.9846,58.9044,52.0014,58.8498,51.993,58.8361,52.1139,58.7921,51.8091,59.0123,51.879,58.1221,51.879,57.9182,51.7754,58.3631,51.8369,58.857,51.7567,58.857,51.6946,58.8078,51.6946,58.8078,51.6946,58.8078,51.6946,58.8078,51.136,59.0415,51.1624,58.5266,51.1624,0
58.4734,51.7271,58.439,52.1602,58.7616,51.9846,58.9044,52.0014,58.8498,51.993,58.8361,52.1139,58.7921,51.8091,59.0123,51.879,58.1221,51.879,57.9182,51.7754,58.3631,51.8369,58.857,51.7567,58.857,51.6946,58.8078,51.6946,58.8078,51.6946,58.8078,51.6946,58.8078,51.136,59.0415,51.1624,58.5266,51.1624,58.1283,51.075,0
58.439,52.1602,58.7616,51.9846,58.9044,52.0014,58.8498,51.993,58.8361,52.1139,58.7921,51.8091,59.0123,51.879,58.1221,51.879,57.9182,51.7754,58.3631,51.8369,58.857,51.7567,58.857,51.6946,58.8078,51.6946,58.8078,51.6946,58.8078,51.6946,58.8078,51.136,59.0415,51.1624,58.5266,51.1624,58.1283,51.075,58.2324,50.9615,0
58.7616,51.9846,58.9044,52.0014,58.8498,51.993,58.8361,52.1139,58.7921,51.8091,59.0123,51.879,58.1221,51.879,57.9182,51.7754,58.3631,51.8369,58.857,51.7567,58.857,51.6946,58.8078,51.6946,58.8078,51.6946,58.8078,51.6946,58.8078,51.136,59.0415,51.1624,58.5266,51.1624,58.1283,51.075,58.2324,50.9615,58.5869,51.1278,0
58.9044,52.0014,58.8498,51.993,58.8361,52.1139,58.7921,51.8091,59.0123,51.879,58.1221,51.879,57.9182,51.7754,58.3631,51.8369,58.857,51.7567,58.857,51.6946,58.8078,51.6946,58.8078,51.6946,58.8078,51.6946,58.8078,51.136,59.0415,51.1624,58.5266,51.1624,58.1283,51.075,58.2324,50.9615,58.5869,51.1278,58.2814,51.136,0
58.7921,51.8091,59.0123,51.879,58.1221,51.879,57.9182,51.7754,58.3631,51.8369,58.857,51.7567,58.857,51.6946,58.8078,51.6946,58.8078,51.6946,58.8078,51.6946,58.8078,51.136,59.0415,51.1624,58.5266,51.1624,58.1283,51.075,58.2324,50.9615,58.5869,51.1278,58.2814,51.136,58.881,51.3702,58.881,51.3702,58.7702,51.3452,0
59.0123,51.879,58.1221,51.879,57.9182,51.7754,58.3631,51.8369,58.857,51.7567,58.857,51.6946,58.8078,51.6946,58.8078,51.6946,58.8078,51.6946,58.8078,51.136,59.0415,51.1624,58.5266,51.1624,58.1283,51.075,58.2324,50.9615,58.5869,51.1278,58.2814,51.136,58.881,51.3702,58.881,51.3702,58.7702,51.3452,58.811,51.4585,0
58.1221,51.879,57.9182,51.7754,58.3631,51.8369,58.857,51.7567,58.857,51.6946,58.8078,51.6946,58.8078,51.6946,58.8078,51.6946,58.8078,51.136,59.0415,51.1624,58.5266,51.1624,58.1283,51.075,58.2324,50.9615,58.5869,51.1278,58.2814,51.136,58.881,51.3702,58.881,51.3702,58.7702,51.3452,58.811,51.4585,58.8382,50.8563,0
57.9182,51.7754,58.3631,51.8369,58.857,51.7567,58.857,51.6946,58.8078,51.6946,58.8078,51.6946,58.8078,51.6946,58.8078,51.136,59.0415,51.1624,58.5266,51.1624,58.1283,51.075,58.2324,50.9615,58.5869,51.1278,58.2814,51.136,58.881,51.3702,58.881,51.3702,58.7702,51.3452,58.811,51.4585,58.8382,50.8563,58.696,51.738,0
58.3631,51.8369,58.857,51.7567,58.857,51.6946,58.8078,51.6946,58.8078,51.6946,58.8078,51.6946,58.8078,51.136,59.0415,51.1624,58.5266,51.1624,58.1283,51.075,58.2324,50.9615,58.5869,51.1278,58.2814,51.136,58.881,51.3702,58.881,51.3702,58.7702,51.3452,58.811,51.4585,58.8382,50.8563,58.696,51.738,58.2238,51.738,0
58.857,51.7567,58.857,51.6946,58.8078,51.6946,58.8078,51.6946,58.8078,51.6946,58.8078,51.136,59.0415,51.1624,58.5266,51.1624,58.1283,51.075,58.2324,50.9615,58.5869,51.1278,58.2814,51.136,58.881,51.3702,58.881,51.3702,58.7702,51.3452,58.811,51.4585,58.8382,50.8563,58.696,51.738,58.2238,51.738,58.3007,51.5464,0
58.857,51.6946,58.8078,51.6946,58.8078,51.6946,58.8078,51.6946,58.8078,51.136,59.0415,51.1624,58.5266,51.1624,58.1283,51.075,58.2324,50.9615,58.5869,51.1278,58.2814,51.136,58.881,51.3702,58.881,51.3702,58.7702,51.3452,58.811,51.4585,58.8382,50.8563,58.696,51.738,58.2238,51.738,58.3007,51.5464,58.8455,51.5464,0
58.8078,51.6946,58.8078,51.6946,58.8078,51.6946,58.8078,51.136,59.0415,51.1624,58.5266,51.1624,58.1283,51.075,58.2324,50.9615,58.5869,51.1278,58.2814,51.136,58.881,51.3702,58.881,51.3702,58.7702,51.3452,58.811,51.4585,58.8382,50.8563,58.696,51.738,58.2238,51.738,58.3007,51.5464,58.8455,51.5464,58.7838,51.6591,0
58.8078,51.6946,58.8078,51.6946,58.8078,51.136,59.0415,51.1624,58.5266,51.1624,58.1283,51.075,58.2324,50.9615,58.5869,51.1278,58.2814,51.136,58.881,51.3702,58.881,51.3702,58.7702,51.3452,58.811,51.4585,58.8382,50.8563,58.696,51.738,58.2238,51.738,58.3007,51.5464,58.8455,51.5464,58.7838,51.6591,59.1677,51.5549,0
58.8078,51.6946,58.8078,51.136,59.0415,51.1624,58.5266,51.1624,58.1283,51.075,58.2324,50.9615,58.5869,51.1278,58.2814,51.136,58.881,51.3702,58.881,51.3702,58.7702,51.3452,58.811,51.4585,58.8382,50.8563,58.696,51.738,58.2238,51.738,58.3007,51.5464,58.8455,51.5464,58.7838,51.6591,59.1677,51.5549,59.1604,51.4416,0
58.8078,51.136,59.0415,51.1624,58.5266,51.1624,58.1283,51.075,58.2324,50.9615,58.5869,51.1278,58.2814,51.136,58.881,51.3702,58.881,51.3702,58.7702,51.3452,58.811,51.4585,58.8382,50.8563,58.696,51.738,58.2238,51.738,58.3007,51.5464,58.8455,51.5464,58.7838,51.6591,59.1677,51.5549,59.1604,51.4416,59.2816,51.4156,0
59.0415,51.1624,58.5266,51.1624,58.1283,51.075,58.2324,50.9615,58.5869,51.1278,58.2814,51.136,58.881,51.3702,58.881,51.3702,58.7702,51.3452,58.811,51.4585,58.8382,50.8563,58.696,51.738,58.2238,51.738,58.3007,51.5464,58.8455,51.5464,58.7838,51.6591,59.1677,51.5549,59.1604,51.4416,59.2816,51.4156,59.2816,51.2847,0
58.5266,51.1624,58.1283,51.075,58.2324,50.9615,58.5869,51.1278,58.2814,51.136,58.881,51.3702,58.881,51.3702,58.7702,51.3452,58.811,51.4585,58.8382,50.8563,58.696,51.738,58.2238,51.738,58.3007,51.5464,58.8455,51.5464,58.7838,51.6591,59.1677,51.5549,59.1604,51.4416,59.2816,51.4156,59.2816,51.2847,59.4144,50.9787,0
58.2324,50.9615,58.5869,51.1278,58.2814,51.136,58.881,51.3702,58.881,51.3702,58.7702,51.3452,58.811,51.4585,58.8382,50.8563,58.696,51.738,58.2238,51.738,58.3007,51.5464,58.8455,51.5464,58.7838,51.6591,59.1677,51.5549,59.1604,51.4416,59.2816,51.4156,59.2816,51.2847,59.4144,50.9787,59.4144,50.9787,59.4144,50.9787,0
58.5869,51.1278,58.2814,51.136,58.881,51.3702,58.881,51.3702,58.7702,51.3452,58.811,51.4585,58.8382,50.8563,58.696,51.738,58.2238,51.738,58.3007,51.5464,58.8455,51.5464,58.7838,51.6591,59.1677,51.5549,59.1604,51.4416,59.2816,51.4156,59.2816,51.2847,59.4144,50.9787,59.4144,50.9787,59.4144,50.9787,59.0327,50.9787,0
58.2814,51.136,58.881,51.3702,58.881,51.3702,58.7702,51.3452,58.811,51.4585,58.8382,50.8563,58.696,51.738,58.2238,51.738,58.3007,51.5464,58.8455,51.5464,58.7838,51.6591,59.1677,51.5549,59.1604,51.4416,59.2816,51.4156,59.2816,51.2847,59.4144,50.9787,59.4144,50.9787,59.4144,50.9787,59.0327,50.9787,59.0327,51.3802,0
58.881,51.3702,58.881,51.3702,58.7702,51.3452,58.811,51.4585,58.8382,50.8563,58.696,51.738,58.2238,51.738,58.3007,51.5464,58.8455,51.5464,58.7838,51.6591,59.1677,51.5549,59.1604,51.4416,59.2816,51.4156,59.2816,51.2847,59.4144,50.9787,59.4144,50.9787,59.4144,50.9787,59.0327,50.9787,59.0327,51.3802,59.531,51.6687,0
58.881,51.3702,58.7702,51.3452,58.811,51.4585,58.8382,50.8563,58.696,51.738,58.2238,51.738,58.3007,51.5464,58.8455,51.5464,58.7838,51.6591,59.1677,51.5549,59.1604,51.4416,59.2816,51.4156,59.2816,51.2847,59.4144,50.9787,59.4144,50.9787,59.4144,50.9787,59.0327,50.9787,59.0327,51.3802,59.531,51.6687,59.7903,51.7489,1
