@relation trainingData

@attribute attr13200 numeric
@attribute attr13201 numeric
@attribute attr13202 numeric
@attribute attr13203 numeric
@attribute attr13204 numeric
@attribute attr13205 numeric
@attribute attr13206 numeric
@attribute attr13207 numeric
@attribute attr13208 numeric
@attribute attr13209 numeric
@attribute attr13210 numeric
@attribute attr13211 numeric
@attribute attr13212 numeric
@attribute attr13213 numeric
@attribute attr13214 numeric
@attribute attr13215 numeric
@attribute attr13216 numeric
@attribute attr13217 numeric
@attribute attr13218 numeric
@attribute attr13219 numeric
@attribute attr13220 numeric
@attribute attr13221 numeric
@attribute attr13222 numeric
@attribute attr13223 numeric
@attribute attr13224 numeric
@attribute attr13225 numeric
@attribute attr13226 numeric
@attribute attr13227 numeric
@attribute attr13228 numeric
@attribute attr13229 numeric
@attribute attr13230 numeric
@attribute attr13231 numeric
@attribute attr13232 numeric
@attribute attr13233 numeric
@attribute attr13234 numeric
@attribute attr13235 numeric
@attribute attr13236 numeric
@attribute attr13237 numeric
@attribute attr13238 numeric
@attribute attr13239 numeric
@attribute attr13240 numeric
@attribute attr13241 numeric
@attribute attr13242 numeric
@attribute attr13243 numeric
@attribute attr13244 numeric
@attribute attr13245 numeric
@attribute attr13246 numeric
@attribute attr13247 numeric
@attribute attr13248 numeric
@attribute attr13249 numeric
@attribute attr13250 numeric
@attribute attr13251 numeric
@attribute attr13252 numeric
@attribute attr13253 numeric
@attribute attr13254 numeric
@attribute attr13255 numeric
@attribute attr13256 numeric
@attribute attr13257 numeric
@attribute attr13258 numeric
@attribute attr13259 numeric
@attribute attr13260 numeric

@data
1153,57,48,771,57,48,162,57,48,126,58,48,211,58,49,213,58,49,129,59,49,806,59,49,833,58,48,607,58,48,1485,58,49,1070,58,49,599,59,49,212,59,49,309,59,49,240,59,49,124,59,50,657,59,50,834,59,50,778,59,49,0
771,57,48,162,57,48,126,58,48,211,58,49,213,58,49,129,59,49,806,59,49,833,58,48,607,58,48,1485,58,49,1070,58,49,599,59,49,212,59,49,309,59,49,240,59,49,124,59,50,657,59,50,834,59,50,778,59,49,1373,58,49,0
162,57,48,126,58,48,211,58,49,213,58,49,129,59,49,806,59,49,833,58,48,607,58,48,1485,58,49,1070,58,49,599,59,49,212,59,49,309,59,49,240,59,49,124,59,50,657,59,50,834,59,50,778,59,49,1373,58,49,968,58,49,0
126,58,48,211,58,49,213,58,49,129,59,49,806,59,49,833,58,48,607,58,48,1485,58,49,1070,58,49,599,59,49,212,59,49,309,59,49,240,59,49,124,59,50,657,59,50,834,59,50,778,59,49,1373,58,49,968,58,49,551,59,49,0
211,58,49,213,58,49,129,59,49,806,59,49,833,58,48,607,58,48,1485,58,49,1070,58,49,599,59,49,212,59,49,309,59,49,240,59,49,124,59,50,657,59,50,834,59,50,778,59,49,1373,58,49,968,58,49,551,59,49,134,59,49,0
129,59,49,806,59,49,833,58,48,607,58,48,1485,58,49,1070,58,49,599,59,49,212,59,49,309,59,49,240,59,49,124,59,50,657,59,50,834,59,50,778,59,49,1373,58,49,968,58,49,551,59,49,134,59,49,178,59,50,173,59,50,1
806,59,49,833,58,48,607,58,48,1485,58,49,1070,58,49,599,59,49,212,59,49,309,59,49,240,59,49,124,59,50,657,59,50,834,59,50,778,59,49,1373,58,49,968,58,49,551,59,49,134,59,49,178,59,50,173,59,50,148,59,50,0
833,58,48,607,58,48,1485,58,49,1070,58,49,599,59,49,212,59,49,309,59,49,240,59,49,124,59,50,657,59,50,834,59,50,778,59,49,1373,58,49,968,58,49,551,59,49,134,59,49,178,59,50,173,59,50,148,59,50,353,59,50,0
607,58,48,1485,58,49,1070,58,49,599,59,49,212,59,49,309,59,49,240,59,49,124,59,50,657,59,50,834,59,50,778,59,49,1373,58,49,968,58,49,551,59,49,134,59,49,178,59,50,173,59,50,148,59,50,353,59,50,651,59,50,0
1070,58,49,599,59,49,212,59,49,309,59,49,240,59,49,124,59,50,657,59,50,834,59,50,778,59,49,1373,58,49,968,58,49,551,59,49,134,59,49,178,59,50,173,59,50,148,59,50,353,59,50,651,59,50,618,59,49,1587,58,49,0
599,59,49,212,59,49,309,59,49,240,59,49,124,59,50,657,59,50,834,59,50,778,59,49,1373,58,49,968,58,49,551,59,49,134,59,49,178,59,50,173,59,50,148,59,50,353,59,50,651,59,50,618,59,49,1587,58,49,1379,58,49,0
212,59,49,309,59,49,240,59,49,124,59,50,657,59,50,834,59,50,778,59,49,1373,58,49,968,58,49,551,59,49,134,59,49,178,59,50,173,59,50,148,59,50,353,59,50,651,59,50,618,59,49,1587,58,49,1379,58,49,921,59,50,0
309,59,49,240,59,49,124,59,50,657,59,50,834,59,50,778,59,49,1373,58,49,968,58,49,551,59,49,134,59,49,178,59,50,173,59,50,148,59,50,353,59,50,651,59,50,618,59,49,1587,58,49,1379,58,49,921,59,50,431,59,50,0
657,59,50,834,59,50,778,59,49,1373,58,49,968,58,49,551,59,49,134,59,49,178,59,50,173,59,50,148,59,50,353,59,50,651,59,50,618,59,49,1587,58,49,1379,58,49,921,59,50,431,59,50,211,59,50,170,59,50,109,59,50,0
834,59,50,778,59,49,1373,58,49,968,58,49,551,59,49,134,59,49,178,59,50,173,59,50,148,59,50,353,59,50,651,59,50,618,59,49,1587,58,49,1379,58,49,921,59,50,431,59,50,211,59,50,170,59,50,109,59,50,188,59,50,0
778,59,49,1373,58,49,968,58,49,551,59,49,134,59,49,178,59,50,173,59,50,148,59,50,353,59,50,651,59,50,618,59,49,1587,58,49,1379,58,49,921,59,50,431,59,50,211,59,50,170,59,50,109,59,50,188,59,50,894,59,50,0
1373,58,49,968,58,49,551,59,49,134,59,49,178,59,50,173,59,50,148,59,50,353,59,50,651,59,50,618,59,49,1587,58,49,1379,58,49,921,59,50,431,59,50,211,59,50,170,59,50,109,59,50,188,59,50,894,59,50,856,58,49,0
968,58,49,551,59,49,134,59,49,178,59,50,173,59,50,148,59,50,353,59,50,651,59,50,618,59,49,1587,58,49,1379,58,49,921,59,50,431,59,50,211,59,50,170,59,50,109,59,50,188,59,50,894,59,50,856,58,49,761,58,49,0
551,59,49,134,59,49,178,59,50,173,59,50,148,59,50,353,59,50,651,59,50,618,59,49,1587,58,49,1379,58,49,921,59,50,431,59,50,211,59,50,170,59,50,109,59,50,188,59,50,894,59,50,856,58,49,761,58,49,626,58,50,0
134,59,49,178,59,50,173,59,50,148,59,50,353,59,50,651,59,50,618,59,49,1587,58,49,1379,58,49,921,59,50,431,59,50,211,59,50,170,59,50,109,59,50,188,59,50,894,59,50,856,58,49,761,58,49,626,58,50,336,58,50,0
178,59,50,173,59,50,148,59,50,353,59,50,651,59,50,618,59,49,1587,58,49,1379,58,49,921,59,50,431,59,50,211,59,50,170,59,50,109,59,50,188,59,50,894,59,50,856,58,49,761,58,49,626,58,50,336,58,50,151,58,50,0
173,59,50,148,59,50,353,59,50,651,59,50,618,59,49,1587,58,49,1379,58,49,921,59,50,431,59,50,211,59,50,170,59,50,109,59,50,188,59,50,894,59,50,856,58,49,761,58,49,626,58,50,336,58,50,151,58,50,235,59,51,0
148,59,50,353,59,50,651,59,50,618,59,49,1587,58,49,1379,58,49,921,59,50,431,59,50,211,59,50,170,59,50,109,59,50,188,59,50,894,59,50,856,58,49,761,58,49,626,58,50,336,58,50,151,58,50,235,59,51,447,59,51,0
353,59,50,651,59,50,618,59,49,1587,58,49,1379,58,49,921,59,50,431,59,50,211,59,50,170,59,50,109,59,50,188,59,50,894,59,50,856,58,49,761,58,49,626,58,50,336,58,50,151,58,50,235,59,51,447,59,51,333,59,51,0
651,59,50,618,59,49,1587,58,49,1379,58,49,921,59,50,431,59,50,211,59,50,170,59,50,109,59,50,188,59,50,894,59,50,856,58,49,761,58,49,626,58,50,336,58,50,151,58,50,235,59,51,447,59,51,333,59,51,166,59,50,0
921,59,50,431,59,50,211,59,50,170,59,50,109,59,50,188,59,50,894,59,50,856,58,49,761,58,49,626,58,50,336,58,50,151,58,50,235,59,51,447,59,51,333,59,51,166,59,50,702,59,50,643,58,50,272,58,50,1058,58,51,0
431,59,50,211,59,50,170,59,50,109,59,50,188,59,50,894,59,50,856,58,49,761,58,49,626,58,50,336,58,50,151,58,50,235,59,51,447,59,51,333,59,51,166,59,50,702,59,50,643,58,50,272,58,50,1058,58,51,832,58,50,0
211,59,50,170,59,50,109,59,50,188,59,50,894,59,50,856,58,49,761,58,49,626,58,50,336,58,50,151,58,50,235,59,51,447,59,51,333,59,51,166,59,50,702,59,50,643,58,50,272,58,50,1058,58,51,832,58,50,292,58,50,0
170,59,50,109,59,50,188,59,50,894,59,50,856,58,49,761,58,49,626,58,50,336,58,50,151,58,50,235,59,51,447,59,51,333,59,51,166,59,50,702,59,50,643,58,50,272,58,50,1058,58,51,832,58,50,292,58,50,147,58,51,0
109,59,50,188,59,50,894,59,50,856,58,49,761,58,49,626,58,50,336,58,50,151,58,50,235,59,51,447,59,51,333,59,51,166,59,50,702,59,50,643,58,50,272,58,50,1058,58,51,832,58,50,292,58,50,147,58,51,197,58,51,0
188,59,50,894,59,50,856,58,49,761,58,49,626,58,50,336,58,50,151,58,50,235,59,51,447,59,51,333,59,51,166,59,50,702,59,50,643,58,50,272,58,50,1058,58,51,832,58,50,292,58,50,147,58,51,197,58,51,216,58,51,0
894,59,50,856,58,49,761,58,49,626,58,50,336,58,50,151,58,50,235,59,51,447,59,51,333,59,51,166,59,50,702,59,50,643,58,50,272,58,50,1058,58,51,832,58,50,292,58,50,147,58,51,197,58,51,216,58,51,297,58,51,0
856,58,49,761,58,49,626,58,50,336,58,50,151,58,50,235,59,51,447,59,51,333,59,51,166,59,50,702,59,50,643,58,50,272,58,50,1058,58,51,832,58,50,292,58,50,147,58,51,197,58,51,216,58,51,297,58,51,845,59,51,0
761,58,49,626,58,50,336,58,50,151,58,50,235,59,51,447,59,51,333,59,51,166,59,50,702,59,50,643,58,50,272,58,50,1058,58,51,832,58,50,292,58,50,147,58,51,197,58,51,216,58,51,297,58,51,845,59,51,859,59,51,0
626,58,50,336,58,50,151,58,50,235,59,51,447,59,51,333,59,51,166,59,50,702,59,50,643,58,50,272,58,50,1058,58,51,832,58,50,292,58,50,147,58,51,197,58,51,216,58,51,297,58,51,845,59,51,859,59,51,516,58,50,0
336,58,50,151,58,50,235,59,51,447,59,51,333,59,51,166,59,50,702,59,50,643,58,50,272,58,50,1058,58,51,832,58,50,292,58,50,147,58,51,197,58,51,216,58,51,297,58,51,845,59,51,859,59,51,516,58,50,1211,58,51,0
151,58,50,235,59,51,447,59,51,333,59,51,166,59,50,702,59,50,643,58,50,272,58,50,1058,58,51,832,58,50,292,58,50,147,58,51,197,58,51,216,58,51,297,58,51,845,59,51,859,59,51,516,58,50,1211,58,51,942,58,51,0
235,59,51,447,59,51,333,59,51,166,59,50,702,59,50,643,58,50,272,58,50,1058,58,51,832,58,50,292,58,50,147,58,51,197,58,51,216,58,51,297,58,51,845,59,51,859,59,51,516,58,50,1211,58,51,942,58,51,177,58,51,0
447,59,51,333,59,51,166,59,50,702,59,50,643,58,50,272,58,50,1058,58,51,832,58,50,292,58,50,147,58,51,197,58,51,216,58,51,297,58,51,845,59,51,859,59,51,516,58,50,1211,58,51,942,58,51,177,58,51,124,59,51,0
333,59,51,166,59,50,702,59,50,643,58,50,272,58,50,1058,58,51,832,58,50,292,58,50,147,58,51,197,58,51,216,58,51,297,58,51,845,59,51,859,59,51,516,58,50,1211,58,51,942,58,51,177,58,51,124,59,51,123,59,51,0
166,59,50,702,59,50,643,58,50,272,58,50,1058,58,51,832,58,50,292,58,50,147,58,51,197,58,51,216,58,51,297,58,51,845,59,51,859,59,51,516,58,50,1211,58,51,942,58,51,177,58,51,124,59,51,123,59,51,117,58,51,0
702,59,50,643,58,50,272,58,50,1058,58,51,832,58,50,292,58,50,147,58,51,197,58,51,216,58,51,297,58,51,845,59,51,859,59,51,516,58,50,1211,58,51,942,58,51,177,58,51,124,59,51,123,59,51,117,58,51,149,58,51,0
643,58,50,272,58,50,1058,58,51,832,58,50,292,58,50,147,58,51,197,58,51,216,58,51,297,58,51,845,59,51,859,59,51,516,58,50,1211,58,51,942,58,51,177,58,51,124,59,51,123,59,51,117,58,51,149,58,51,679,58,51,0
272,58,50,1058,58,51,832,58,50,292,58,50,147,58,51,197,58,51,216,58,51,297,58,51,845,59,51,859,59,51,516,58,50,1211,58,51,942,58,51,177,58,51,124,59,51,123,59,51,117,58,51,149,58,51,679,58,51,712,58,51,0
832,58,50,292,58,50,147,58,51,197,58,51,216,58,51,297,58,51,845,59,51,859,59,51,516,58,50,1211,58,51,942,58,51,177,58,51,124,59,51,123,59,51,117,58,51,149,58,51,679,58,51,712,58,51,591,58,50,925,58,50,0
292,58,50,147,58,51,197,58,51,216,58,51,297,58,51,845,59,51,859,59,51,516,58,50,1211,58,51,942,58,51,177,58,51,124,59,51,123,59,51,117,58,51,149,58,51,679,58,51,712,58,51,591,58,50,925,58,50,631,58,50,0
147,58,51,197,58,51,216,58,51,297,58,51,845,59,51,859,59,51,516,58,50,1211,58,51,942,58,51,177,58,51,124,59,51,123,59,51,117,58,51,149,58,51,679,58,51,712,58,51,591,58,50,925,58,50,631,58,50,315,58,51,0
197,58,51,216,58,51,297,58,51,845,59,51,859,59,51,516,58,50,1211,58,51,942,58,51,177,58,51,124,59,51,123,59,51,117,58,51,149,58,51,679,58,51,712,58,51,591,58,50,925,58,50,631,58,50,315,58,51,147,59,51,0
216,58,51,297,58,51,845,59,51,859,59,51,516,58,50,1211,58,51,942,58,51,177,58,51,124,59,51,123,59,51,117,58,51,149,58,51,679,58,51,712,58,51,591,58,50,925,58,50,631,58,50,315,58,51,147,59,51,225,58,51,0
297,58,51,845,59,51,859,59,51,516,58,50,1211,58,51,942,58,51,177,58,51,124,59,51,123,59,51,117,58,51,149,58,51,679,58,51,712,58,51,591,58,50,925,58,50,631,58,50,315,58,51,147,59,51,225,58,51,200,58,51,0
845,59,51,859,59,51,516,58,50,1211,58,51,942,58,51,177,58,51,124,59,51,123,59,51,117,58,51,149,58,51,679,58,51,712,58,51,591,58,50,925,58,50,631,58,50,315,58,51,147,59,51,225,58,51,200,58,51,140,58,51,0
859,59,51,516,58,50,1211,58,51,942,58,51,177,58,51,124,59,51,123,59,51,117,58,51,149,58,51,679,58,51,712,58,51,591,58,50,925,58,50,631,58,50,315,58,51,147,59,51,225,58,51,200,58,51,140,58,51,420,58,51,0
1211,58,51,942,58,51,177,58,51,124,59,51,123,59,51,117,58,51,149,58,51,679,58,51,712,58,51,591,58,50,925,58,50,631,58,50,315,58,51,147,59,51,225,58,51,200,58,51,140,58,51,420,58,51,1079,57,51,1090,57,50,0
942,58,51,177,58,51,124,59,51,123,59,51,117,58,51,149,58,51,679,58,51,712,58,51,591,58,50,925,58,50,631,58,50,315,58,51,147,59,51,225,58,51,200,58,51,140,58,51,420,58,51,1079,57,51,1090,57,50,1164,57,51,0
177,58,51,124,59,51,123,59,51,117,58,51,149,58,51,679,58,51,712,58,51,591,58,50,925,58,50,631,58,50,315,58,51,147,59,51,225,58,51,200,58,51,140,58,51,420,58,51,1079,57,51,1090,57,50,1164,57,51,855,58,51,0
124,59,51,123,59,51,117,58,51,149,58,51,679,58,51,712,58,51,591,58,50,925,58,50,631,58,50,315,58,51,147,59,51,225,58,51,200,58,51,140,58,51,420,58,51,1079,57,51,1090,57,50,1164,57,51,855,58,51,439,58,51,0
123,59,51,117,58,51,149,58,51,679,58,51,712,58,51,591,58,50,925,58,50,631,58,50,315,58,51,147,59,51,225,58,51,200,58,51,140,58,51,420,58,51,1079,57,51,1090,57,50,1164,57,51,855,58,51,439,58,51,140,58,51,0
117,58,51,149,58,51,679,58,51,712,58,51,591,58,50,925,58,50,631,58,50,315,58,51,147,59,51,225,58,51,200,58,51,140,58,51,420,58,51,1079,57,51,1090,57,50,1164,57,51,855,58,51,439,58,51,140,58,51,267,58,51,1
149,58,51,679,58,51,712,58,51,591,58,50,925,58,50,631,58,50,315,58,51,147,59,51,225,58,51,200,58,51,140,58,51,420,58,51,1079,57,51,1090,57,50,1164,57,51,855,58,51,439,58,51,140,58,51,267,58,51,345,58,50,0
679,58,51,712,58,51,591,58,50,925,58,50,631,58,50,315,58,51,147,59,51,225,58,51,200,58,51,140,58,51,420,58,51,1079,57,51,1090,57,50,1164,57,51,855,58,51,439,58,51,140,58,51,267,58,51,345,58,50,143,58,50,0
712,58,51,591,58,50,925,58,50,631,58,50,315,58,51,147,59,51,225,58,51,200,58,51,140,58,51,420,58,51,1079,57,51,1090,57,50,1164,57,51,855,58,51,439,58,51,140,58,51,267,58,51,345,58,50,143,58,50,201,58,50,0
591,58,50,925,58,50,631,58,50,315,58,51,147,59,51,225,58,51,200,58,51,140,58,51,420,58,51,1079,57,51,1090,57,50,1164,57,51,855,58,51,439,58,51,140,58,51,267,58,51,345,58,50,143,58,50,201,58,50,934,58,51,0
925,58,50,631,58,50,315,58,51,147,59,51,225,58,51,200,58,51,140,58,51,420,58,51,1079,57,51,1090,57,50,1164,57,51,855,58,51,439,58,51,140,58,51,267,58,51,345,58,50,143,58,50,201,58,50,934,58,51,929,57,50,0
631,58,50,315,58,51,147,59,51,225,58,51,200,58,51,140,58,51,420,58,51,1079,57,51,1090,57,50,1164,57,51,855,58,51,439,58,51,140,58,51,267,58,51,345,58,50,143,58,50,201,58,50,934,58,51,929,57,50,1327,57,50,0
315,58,51,147,59,51,225,58,51,200,58,51,140,58,51,420,58,51,1079,57,51,1090,57,50,1164,57,51,855,58,51,439,58,51,140,58,51,267,58,51,345,58,50,143,58,50,201,58,50,934,58,51,929,57,50,1327,57,50,1120,58,50,0
147,59,51,225,58,51,200,58,51,140,58,51,420,58,51,1079,57,51,1090,57,50,1164,57,51,855,58,51,439,58,51,140,58,51,267,58,51,345,58,50,143,58,50,201,58,50,934,58,51,929,57,50,1327,57,50,1120,58,50,599,58,50,0
225,58,51,200,58,51,140,58,51,420,58,51,1079,57,51,1090,57,50,1164,57,51,855,58,51,439,58,51,140,58,51,267,58,51,345,58,50,143,58,50,201,58,50,934,58,51,929,57,50,1327,57,50,1120,58,50,599,58,50,169,58,51,0
140,58,51,420,58,51,1079,57,51,1090,57,50,1164,57,51,855,58,51,439,58,51,140,58,51,267,58,51,345,58,50,143,58,50,201,58,50,934,58,51,929,57,50,1327,57,50,1120,58,50,599,58,50,169,58,51,139,58,51,156,58,51,0
420,58,51,1079,57,51,1090,57,50,1164,57,51,855,58,51,439,58,51,140,58,51,267,58,51,345,58,50,143,58,50,201,58,50,934,58,51,929,57,50,1327,57,50,1120,58,50,599,58,50,169,58,51,139,58,51,156,58,51,151,58,51,0
1079,57,51,1090,57,50,1164,57,51,855,58,51,439,58,51,140,58,51,267,58,51,345,58,50,143,58,50,201,58,50,934,58,51,929,57,50,1327,57,50,1120,58,50,599,58,50,169,58,51,139,58,51,156,58,51,151,58,51,163,58,51,0
1090,57,50,1164,57,51,855,58,51,439,58,51,140,58,51,267,58,51,345,58,50,143,58,50,201,58,50,934,58,51,929,57,50,1327,57,50,1120,58,50,599,58,50,169,58,51,139,58,51,156,58,51,151,58,51,163,58,51,895,58,51,0
855,58,51,439,58,51,140,58,51,267,58,51,345,58,50,143,58,50,201,58,50,934,58,51,929,57,50,1327,57,50,1120,58,50,599,58,50,169,58,51,139,58,51,156,58,51,151,58,51,163,58,51,895,58,51,891,58,50,1216,58,50,0
439,58,51,140,58,51,267,58,51,345,58,50,143,58,50,201,58,50,934,58,51,929,57,50,1327,57,50,1120,58,50,599,58,50,169,58,51,139,58,51,156,58,51,151,58,51,163,58,51,895,58,51,891,58,50,1216,58,50,994,58,51,0
140,58,51,267,58,51,345,58,50,143,58,50,201,58,50,934,58,51,929,57,50,1327,57,50,1120,58,50,599,58,50,169,58,51,139,58,51,156,58,51,151,58,51,163,58,51,895,58,51,891,58,50,1216,58,50,994,58,51,534,58,51,0
267,58,51,345,58,50,143,58,50,201,58,50,934,58,51,929,57,50,1327,57,50,1120,58,50,599,58,50,169,58,51,139,58,51,156,58,51,151,58,51,163,58,51,895,58,51,891,58,50,1216,58,50,994,58,51,534,58,51,147,58,50,0
143,58,50,201,58,50,934,58,51,929,57,50,1327,57,50,1120,58,50,599,58,50,169,58,51,139,58,51,156,58,51,151,58,51,163,58,51,895,58,51,891,58,50,1216,58,50,994,58,51,534,58,51,147,58,50,203,58,50,306,58,50,0
201,58,50,934,58,51,929,57,50,1327,57,50,1120,58,50,599,58,50,169,58,51,139,58,51,156,58,51,151,58,51,163,58,51,895,58,51,891,58,50,1216,58,50,994,58,51,534,58,51,147,58,50,203,58,50,306,58,50,199,59,50,0
934,58,51,929,57,50,1327,57,50,1120,58,50,599,58,50,169,58,51,139,58,51,156,58,51,151,58,51,163,58,51,895,58,51,891,58,50,1216,58,50,994,58,51,534,58,51,147,58,50,203,58,50,306,58,50,199,59,50,173,59,50,0
929,57,50,1327,57,50,1120,58,50,599,58,50,169,58,51,139,58,51,156,58,51,151,58,51,163,58,51,895,58,51,891,58,50,1216,58,50,994,58,51,534,58,51,147,58,50,203,58,50,306,58,50,199,59,50,173,59,50,798,59,50,0
1120,58,50,599,58,50,169,58,51,139,58,51,156,58,51,151,58,51,163,58,51,895,58,51,891,58,50,1216,58,50,994,58,51,534,58,51,147,58,50,203,58,50,306,58,50,199,59,50,173,59,50,798,59,50,812,58,50,996,58,50,0
599,58,50,169,58,51,139,58,51,156,58,51,151,58,51,163,58,51,895,58,51,891,58,50,1216,58,50,994,58,51,534,58,51,147,58,50,203,58,50,306,58,50,199,59,50,173,59,50,798,59,50,812,58,50,996,58,50,1035,58,50,0
169,58,51,139,58,51,156,58,51,151,58,51,163,58,51,895,58,51,891,58,50,1216,58,50,994,58,51,534,58,51,147,58,50,203,58,50,306,58,50,199,59,50,173,59,50,798,59,50,812,58,50,996,58,50,1035,58,50,642,59,50,0
139,58,51,156,58,51,151,58,51,163,58,51,895,58,51,891,58,50,1216,58,50,994,58,51,534,58,51,147,58,50,203,58,50,306,58,50,199,59,50,173,59,50,798,59,50,812,58,50,996,58,50,1035,58,50,642,59,50,164,59,50,0
156,58,51,151,58,51,163,58,51,895,58,51,891,58,50,1216,58,50,994,58,51,534,58,51,147,58,50,203,58,50,306,58,50,199,59,50,173,59,50,798,59,50,812,58,50,996,58,50,1035,58,50,642,59,50,164,59,50,117,59,50,0
151,58,51,163,58,51,895,58,51,891,58,50,1216,58,50,994,58,51,534,58,51,147,58,50,203,58,50,306,58,50,199,59,50,173,59,50,798,59,50,812,58,50,996,58,50,1035,58,50,642,59,50,164,59,50,117,59,50,130,59,50,0
163,58,51,895,58,51,891,58,50,1216,58,50,994,58,51,534,58,51,147,58,50,203,58,50,306,58,50,199,59,50,173,59,50,798,59,50,812,58,50,996,58,50,1035,58,50,642,59,50,164,59,50,117,59,50,130,59,50,137,59,50,0
895,58,51,891,58,50,1216,58,50,994,58,51,534,58,51,147,58,50,203,58,50,306,58,50,199,59,50,173,59,50,798,59,50,812,58,50,996,58,50,1035,58,50,642,59,50,164,59,50,117,59,50,130,59,50,137,59,50,127,59,51,0
891,58,50,1216,58,50,994,58,51,534,58,51,147,58,50,203,58,50,306,58,50,199,59,50,173,59,50,798,59,50,812,58,50,996,58,50,1035,58,50,642,59,50,164,59,50,117,59,50,130,59,50,137,59,50,127,59,51,602,59,50,0
534,58,51,147,58,50,203,58,50,306,58,50,199,59,50,173,59,50,798,59,50,812,58,50,996,58,50,1035,58,50,642,59,50,164,59,50,117,59,50,130,59,50,137,59,50,127,59,51,602,59,50,765,59,50,784,58,50,955,58,50,0
147,58,50,203,58,50,306,58,50,199,59,50,173,59,50,798,59,50,812,58,50,996,58,50,1035,58,50,642,59,50,164,59,50,117,59,50,130,59,50,137,59,50,127,59,51,602,59,50,765,59,50,784,58,50,955,58,50,606,59,50,0
203,58,50,306,58,50,199,59,50,173,59,50,798,59,50,812,58,50,996,58,50,1035,58,50,642,59,50,164,59,50,117,59,50,130,59,50,137,59,50,127,59,51,602,59,50,765,59,50,784,58,50,955,58,50,606,59,50,175,59,51,0
306,58,50,199,59,50,173,59,50,798,59,50,812,58,50,996,58,50,1035,58,50,642,59,50,164,59,50,117,59,50,130,59,50,137,59,50,127,59,51,602,59,50,765,59,50,784,58,50,955,58,50,606,59,50,175,59,51,152,59,51,0
199,59,50,173,59,50,798,59,50,812,58,50,996,58,50,1035,58,50,642,59,50,164,59,50,117,59,50,130,59,50,137,59,50,127,59,51,602,59,50,765,59,50,784,58,50,955,58,50,606,59,50,175,59,51,152,59,51,179,59,51,0
173,59,50,798,59,50,812,58,50,996,58,50,1035,58,50,642,59,50,164,59,50,117,59,50,130,59,50,137,59,50,127,59,51,602,59,50,765,59,50,784,58,50,955,58,50,606,59,50,175,59,51,152,59,51,179,59,51,188,59,51,0
798,59,50,812,58,50,996,58,50,1035,58,50,642,59,50,164,59,50,117,59,50,130,59,50,137,59,50,127,59,51,602,59,50,765,59,50,784,58,50,955,58,50,606,59,50,175,59,51,152,59,51,179,59,51,188,59,51,187,60,51,0
812,58,50,996,58,50,1035,58,50,642,59,50,164,59,50,117,59,50,130,59,50,137,59,50,127,59,51,602,59,50,765,59,50,784,58,50,955,58,50,606,59,50,175,59,51,152,59,51,179,59,51,188,59,51,187,60,51,535,60,50,0
642,59,50,164,59,50,117,59,50,130,59,50,137,59,50,127,59,51,602,59,50,765,59,50,784,58,50,955,58,50,606,59,50,175,59,51,152,59,51,179,59,51,188,59,51,187,60,51,535,60,50,820,60,50,519,60,50,653,60,50,0
164,59,50,117,59,50,130,59,50,137,59,50,127,59,51,602,59,50,765,59,50,784,58,50,955,58,50,606,59,50,175,59,51,152,59,51,179,59,51,188,59,51,187,60,51,535,60,50,820,60,50,519,60,50,653,60,50,359,60,50,0
117,59,50,130,59,50,137,59,50,127,59,51,602,59,50,765,59,50,784,58,50,955,58,50,606,59,50,175,59,51,152,59,51,179,59,51,188,59,51,187,60,51,535,60,50,820,60,50,519,60,50,653,60,50,359,60,50,113,59,50,0
130,59,50,137,59,50,127,59,51,602,59,50,765,59,50,784,58,50,955,58,50,606,59,50,175,59,51,152,59,51,179,59,51,188,59,51,187,60,51,535,60,50,820,60,50,519,60,50,653,60,50,359,60,50,113,59,50,126,59,50,1
137,59,50,127,59,51,602,59,50,765,59,50,784,58,50,955,58,50,606,59,50,175,59,51,152,59,51,179,59,51,188,59,51,187,60,51,535,60,50,820,60,50,519,60,50,653,60,50,359,60,50,113,59,50,126,59,50,365,59,50,1
127,59,51,602,59,50,765,59,50,784,58,50,955,58,50,606,59,50,175,59,51,152,59,51,179,59,51,188,59,51,187,60,51,535,60,50,820,60,50,519,60,50,653,60,50,359,60,50,113,59,50,126,59,50,365,59,50,401,59,50,1
955,58,50,606,59,50,175,59,51,152,59,51,179,59,51,188,59,51,187,60,51,535,60,50,820,60,50,519,60,50,653,60,50,359,60,50,113,59,50,126,59,50,365,59,50,401,59,50,151,59,50,320,59,50,1243,59,49,1459,58,49,0
606,59,50,175,59,51,152,59,51,179,59,51,188,59,51,187,60,51,535,60,50,820,60,50,519,60,50,653,60,50,359,60,50,113,59,50,126,59,50,365,59,50,401,59,50,151,59,50,320,59,50,1243,59,49,1459,58,49,1984,58,50,0
175,59,51,152,59,51,179,59,51,188,59,51,187,60,51,535,60,50,820,60,50,519,60,50,653,60,50,359,60,50,113,59,50,126,59,50,365,59,50,401,59,50,151,59,50,320,59,50,1243,59,49,1459,58,49,1984,58,50,1757,58,50,0
152,59,51,179,59,51,188,59,51,187,60,51,535,60,50,820,60,50,519,60,50,653,60,50,359,60,50,113,59,50,126,59,50,365,59,50,401,59,50,151,59,50,320,59,50,1243,59,49,1459,58,49,1984,58,50,1757,58,50,955,59,51,0
