CS_TargetRate;E_AssumedEC;M_ID;RT_CLen_P;RT_CLenstd_P;RT_CSet_P;RT_CSetstd_P;RT_Reg_P;RT_Regstd_P;RT_TDown_P;RT_TDownstd_P;SC_FailedCall_P;SC_FailureRate_P;SC_IncomingCall_P;SC_OutgoingCall_P;SC_SuccessfulCall_P;SC_SuccessRate_P;SC_TotalCallCreated;SF_FailedCallRejected_P;SF_FailedTimeoutOnRecv_P;SF_FailedTimeoutOnSend_P;SF_FailedUnexpectedMessage_P;SF_RejectionRate_P;SW_CallRate_P;SW_CurrentCall;SW_Targetrate;TIMESTAMP;CPUCtxsw_Bono;CPUCtxsw_NodeSystem;CPUCtxsw_NodeClient;CPUCtxsw_Homer;CPUCtxsw_Homestead;CPUCtxsw_Sprout;CPUIntr_Bono;CPUIntr_NodeSystem;CPUIntr_NodeClient;CPUIntr_Homer;CPUIntr_Homestead;CPUIntr_Sprout;CPUload1_Bono;CPUload1_NodeSystem;CPUload1_NodeClient;CPUload1_Homer;CPUload1_Homestead;CPUload1_Sprout;CPUload15_Bono;CPUload15_NodeSystem;CPUload15_NodeClient;CPUload15_Homer;CPUload15_Homestead;CPUload15_Sprout;CPUload5_Bono;CPUload5_NodeSystem;CPUload5_NodeClient;CPUload5_Homer;CPUload5_Homestead;CPUload5_Sprout;CPUUtil_idle_Bono;CPUUtil_idle_NodeSystem;CPUUtil_idle_NodeClient;CPUUtil_idle_Homer;CPUUtil_idle_Homestead;CPUUtil_idle_Sprout;CPUUtil_intr_Bono;CPUUtil_intr_NodeSystem;CPUUtil_intr_NodeClient;CPUUtil_intr_Homer;CPUUtil_intr_Homestead;CPUUtil_intr_Sprout;CPUUtil_iowait_Bono;CPUUtil_iowait_NodeSystem;CPUUtil_iowait_NodeClient;CPUUtil_iowait_Homer;CPUUtil_iowait_Homestead;CPUUtil_iowait_Sprout;CPUUtil_nice_Bono;CPUUtil_nice_NodeSystem;CPUUtil_nice_NodeClient;CPUUtil_nice_Homer;CPUUtil_nice_Homestead;CPUUtil_nice_Sprout;CPUUtil_softirq_Bono;CPUUtil_softirq_NodeSystem;CPUUtil_softirq_NodeClient;CPUUtil_softirq_Homer;CPUUtil_softirq_Homestead;CPUUtil_softirq_Sprout;CPUUtil_system_Bono;CPUUtil_system_NodeSystem;CPUUtil_system_NodeClient;CPUUtil_system_Homer;CPUUtil_system_Homestead;CPUUtil_system_Sprout;CPUUtil_usage_Bono;CPUUtil_usage_NodeSystem;CPUUtil_usage_NodeClient;CPUUtil_usage_Homer;CPUUtil_usage_Homestead;CPUUtil_usage_Sprout;CPUUtil_user_Bono;CPUUtil_user_NodeSystem;CPUUtil_user_NodeClient;CPUUtil_user_Homer;CPUUtil_user_Homestead;CPUUtil_user_Sprout;DSKread_Bono;DSKread_NodeSystem;DSKread_NodeClient;DSKread_Homer;DSKread_Homestead;DSKread_Sprout;DSKwrite_Bono;DSKwrite_NodeSystem;DSKwrite_NodeClient;DSKwrite_Homer;DSKwrite_Homestead;DSKwrite_Sprout;MEMav_Bono;MEMav_NodeSystem;MEMav_NodeClient;MEMav_Homer;MEMav_Homestead;MEMav_Sprout;MEMfree_Bono;MEMfree_NodeSystem;MEMfree_NodeClient;MEMfree_Homer;MEMfree_Homestead;MEMfree_Sprout
12;25;2015;0;0;6147907;12000;87;42000;0;0;0;0;0;13;0;0;1622;0;0;0;0;0;13;1611;12;67;1935;17668;4938;3014;15973;4808;1239;26401;7051;1722;5634;1928;1;0;0;0;1;1;1;0;0;1;1;1;1;0;0;1;1;1;75;68;96;74;56;67;0;0;0;0;0;0;13;7;0;11;12;10;0;0;0;0;0;0;1;2;0;0;1;1;5;11;2;7;12;9;25;32;4;26;44;33;7;13;1;8;17;13;0;2;0;0;0;0;26;253;5;27;27;27;1709039616;25917161472;31163346944;236482560;392278016;1466208256;804405248;24086777856;29206237184;91500544;100843520;566161408
12;25;2015;0;0;6148186;11000;82;6000;0;0;0;0;0;12;0;0;1634;0;0;0;0;0;12;1624;12;68;2184;20142;5335;6721;24157;5638;1470;44363;7429;2913;9656;2035;1;0;0;0;1;1;1;0;0;1;1;1;1;0;0;1;1;1;75;67;96;74;55;66;0;0;0;0;0;0;13;7;0;10;12;10;0;0;0;0;0;0;1;2;0;0;1;1;5;11;2;7;13;10;25;33;4;26;45;34;7;14;1;8;19;13;0;2;0;0;0;0;26;252;6;27;27;26;1709207552;25917886464;31129292800;236298240;392146944;1468882944;804397056;24086548480;29206491136;91369472;111157248;568688640
12;25;2015;0;0;6157710;21000;85;4000;0;0;0;0;0;12;0;0;1646;0;0;0;0;0;12;1636;12;69;2016;19605;4971;4588;26183;4969;1333;19546;6876;2273;9942;1540;1;0;0;0;1;1;1;0;0;1;1;1;1;0;0;1;1;1;74;67;96;74;55;65;0;0;0;0;0;0;13;7;0;11;12;10;0;0;0;0;0;0;1;2;0;0;1;1;5;11;2;7;13;10;26;33;4;26;45;35;7;14;1;8;19;14;0;2;0;0;0;0;26;253;6;27;27;26;1708900352;25916960768;31163727872;236535808;394022912;1468915712;804347904;24084725760;29206609920;91549696;113123328;568557568
12;25;2015;0;0;6355098;25000;82;7000;0;0;0;0;0;12;0;0;1658;0;0;0;0;0;12;1648;12;70;2016;16903;4971;4588;27284;4969;1333;27562;6876;2273;10132;1734;1;0;0;0;1;1;1;0;0;1;1;1;1;0;0;1;1;1;74;67;96;74;55;65;0;0;0;0;0;0;13;7;0;11;12;10;0;0;0;0;0;0;1;2;0;0;1;1;5;11;2;7;13;10;26;33;4;26;45;35;8;14;1;8;19;14;0;2;0;0;0;0;26;253;6;27;27;26;1708900352;25916157952;31163203584;236535808;394686464;1468915712;800710656;24084725760;29206609920;91549696;113123328;568557568
12;25;2015;0;0;6174001;164000;84;4000;0;0;0;0;0;12;0;0;1670;0;0;0;0;0;12;1660;12;71;2901;29582;5042;6015;28000;4634;1432;42935;6806;3107;10943;2287;1;0;0;0;1;1;1;0;0;1;1;1;1;0;0;1;1;1;74;66;96;74;55;65;0;0;0;0;0;0;13;7;0;11;12;10;0;0;0;0;0;0;1;2;0;0;1;1;5;11;2;7;13;10;26;34;4;26;45;35;8;14;1;9;19;14;0;2;0;0;0;0;26;254;6;27;27;26;1705357312;25916387328;31163244544;236384256;394588160;1468760064;800788480;24084488192;29206085632;91353088;113520640;568786944
12;25;2015;0;0;6180596;17000;83;8000;0;0;0;0;0;12;0;0;1682;0;0;0;0;0;12;1672;12;72;2246;17663;5467;7512;29886;5069;1392;24533;7669;2453;10666;1648;1;0;0;0;1;1;1;0;0;1;1;1;1;0;0;1;1;1;74;66;96;74;54;64;0;0;0;0;0;0;13;7;0;11;12;10;0;0;0;0;0;0;1;2;0;0;1;1;5;11;2;7;13;10;26;34;4;26;46;36;8;14;1;8;20;15;0;2;0;0;0;0;26;254;6;27;27;26;1707798528;25912750080;31163158528;233861120;394809344;1468993536;801402880;24082010112;29206040576;75722752;113455104;568590336
12;25;2015;0;0;6153447;41000;92;5000;0;0;0;0;0;12;0;0;1694;0;0;0;0;0;12;1684;12;73;2212;20224;5467;7512;26591;5069;1519;28025;7029;2453;10666;1813;1;0;0;0;1;1;1;0;0;1;1;1;1;0;0;1;1;1;73;66;96;73;54;64;0;0;0;0;0;0;13;7;0;11;12;10;0;0;0;0;0;0;1;2;0;0;1;1;5;11;2;7;14;9;27;34;4;27;46;36;8;14;1;8;20;15;0;2;0;0;0;0;26;255;6;27;27;26;1708417024;25914777600;31162679296;233861120;394575872;1468993536;803790848;24079241216;29206040576;88915968;113455104;568590336
12;25;2015;0;0;6344509;16000;373;20000;0;0;0;0;0;12;0;0;1706;0;0;0;0;0;12;1696;12;74;2048;19988;5285;5957;8698;5058;1432;28507;10307;3270;9608;1797;1;0;0;0;1;1;1;0;0;1;1;1;1;0;0;1;1;1;73;66;96;73;54;64;0;0;0;0;0;0;13;7;0;11;12;10;0;0;0;0;0;0;1;2;0;0;1;1;5;12;2;7;14;9;27;34;4;27;46;36;8;14;1;9;20;15;0;2;0;0;0;0;26;256;6;27;27;26;1708408832;25911754752;31164432384;234037248;394641408;1459081216;803782656;24078917632;29206863872;88547328;113389568;563249152
12;25;2015;0;0;6209352;201000;144;254000;0;0;0;0;0;12;0;0;1718;0;0;0;0;0;12;1708;12;75;2284;20484;6186;5293;27070;5955;1502;25979;7608;2461;7945;2004;1;0;0;0;1;1;1;0;0;1;1;1;1;0;0;1;1;1;73;66;96;72;53;63;0;0;0;0;0;0;13;7;0;11;12;10;0;0;0;0;0;0;1;2;0;0;1;1;5;12;2;7;14;10;27;34;4;28;47;37;8;14;1;9;20;16;0;2;0;0;0;0;26;256;6;27;27;26;1708490752;25913147392;31160188928;236290048;394842112;1465487360;803848192;24081805312;29198893056;91406336;107470848;565096448
12;25;2015;0;0;6150612;11000;323;7000;0;0;0;0;0;12;0;0;1730;0;0;0;0;0;12;1720;12;76;2288;26259;7506;6155;9510;4961;1708;37513;14522;2257;1776;2194;1;0;0;0;1;0;1;0;0;1;1;1;1;0;0;1;1;1;73;65;96;72;54;63;0;0;0;0;0;0;13;7;0;11;12;10;0;0;0;0;0;0;1;2;0;0;1;1;5;12;2;7;13;10;27;35;4;28;46;37;8;14;1;9;20;16;0;2;0;0;0;0;26;256;6;27;27;26;1708429312;25908162560;31150243840;236355584;380854272;1465552896;803778560;24076476416;29189537792;91406336;97611776;565878784
12;25;2015;0;0;6153356;23000;142;189000;54000;0;0;0;0;12;0;0;1742;0;0;0;0;0;12;1732;12;77;2106;21337;7339;10079;19538;5744;1558;27631;9363;4504;7778;2150;1;0;0;0;1;0;1;0;0;1;1;1;1;0;0;1;1;1;72;65;96;72;53;62;0;0;0;0;0;0;13;7;0;11;12;10;0;0;0;0;0;0;1;2;0;0;1;2;5;12;2;7;14;10;28;35;4;28;47;38;9;15;1;9;20;16;0;2;0;0;0;0;26;257;6;27;27;27;1708212224;25909182464;31136399360;236367872;378953728;1467883520;803479552;24078139392;29177929728;91275264;96612352;568078336
12;25;2015;0;0;6183320;6000;84;11000;44068;0;0;0;0;12;0;0;1754;0;0;0;0;0;12;1744;12;78;2106;21337;7339;10079;19538;5744;1299;28980;9363;4504;7778;1750;1;0;0;0;1;0;1;0;0;1;1;1;1;0;0;1;1;1;72;65;96;72;53;61;0;0;0;0;0;0;13;7;0;11;12;10;0;0;0;0;0;0;1;2;0;0;1;2;5;12;2;7;14;10;28;35;4;28;47;39;9;15;1;9;20;16;0;2;0;0;0;0;26;257;6;27;27;27;1708314624;25909182464;31136317440;236380160;391802880;1468846080;803479552;24081231872;29177929728;91275264;96612352;568078336
12;25;2015;0;0;6161218;51000;100;9000;42000;0;0;0;0;12;0;0;1766;0;0;0;0;0;12;1756;12;79;2079;19807;5620;6058;26862;4911;1584;28980;7773;3091;10586;2098;1;0;0;0;1;0;1;0;0;1;1;1;1;0;0;1;1;1;72;65;96;72;52;61;0;0;0;0;0;0;13;7;0;11;11;10;0;0;0;0;0;0;1;2;0;0;1;2;5;12;2;7;14;10;28;35;4;28;48;39;9;15;1;9;21;17;0;2;0;0;0;0;26;258;6;27;27;27;1708134400;25913118720;31178231808;236445696;391774208;1469042688;803495936;24078221312;29221027840;91455488;110096384;568479744
12;25;2015;0;0;6408491;20000;96;27000;52000;0;0;0;0;12;0;0;1778;0;0;0;0;0;12;1768;12;80;2079;19807;5620;6058;26862;4911;1584;30197;7773;3091;10586;2098;1;0;0;0;1;0;1;0;0;1;1;1;1;0;0;1;1;1;72;65;96;72;52;61;0;0;0;0;0;0;13;7;0;11;11;10;0;0;0;0;0;0;1;2;0;0;1;2;5;12;2;7;14;10;28;35;4;28;48;39;9;15;1;9;21;17;0;2;0;0;0;0;26;258;6;27;27;27;1708134400;25913118720;31178231808;236445696;391774208;1469042688;803495936;24078221312;29221027840;91455488;110096384;568479744
12;25;2015;0;0;6275824;198000;88;22000;44595;24000;0;0;0;12;0;0;1790;0;0;0;0;0;12;1780;12;81;2892;19590;5142;7031;27619;5184;1682;30197;6765;3174;10169;1744;1;0;0;0;1;0;1;0;0;1;1;1;1;0;0;1;1;1;72;65;96;72;52;61;0;0;0;0;0;0;13;7;0;11;11;10;0;0;0;0;0;0;1;2;0;0;1;2;5;12;2;7;15;10;28;35;4;28;48;39;9;15;1;10;21;17;0;2;0;0;0;0;26;257;6;26;27;27;1704427520;25903157248;31179149312;236404736;394186752;1469059072;799703040;24076316672;29222010880;91389952;112300032;568463360
12;25;2015;0;0;6359652;20000;84;8000;43000;8000;0;0;0;12;0;0;1802;0;0;0;0;0;12;1792;12;82;2892;19590;5142;7031;27619;5184;1682;25926;6765;3174;10169;1744;1;0;0;0;1;0;1;0;0;1;1;1;1;0;0;1;1;1;72;65;96;72;52;61;0;0;0;0;0;0;13;7;0;11;11;10;0;0;0;0;0;0;1;2;0;0;1;2;5;12;2;7;15;10;28;35;4;28;48;39;9;15;1;10;21;17;0;2;0;0;0;0;26;257;6;26;27;27;1704427520;25903157248;31179149312;236404736;394186752;1469059072;799703040;24076316672;29222010880;91389952;112300032;568463360
12;25;2015;0;0;6191089;126000;91;6000;52000;0;0;0;0;12;0;0;1814;0;0;0;0;0;12;1804;12;83;2425;18688;5038;9395;27119;5120;1493;31663;6551;4148;10409;1769;1;0;0;0;1;0;1;0;0;1;1;1;1;0;0;1;1;1;72;64;96;71;52;60;0;0;0;0;0;0;13;7;0;11;11;10;0;0;0;0;0;0;1;2;0;0;1;2;5;12;2;7;15;11;28;36;4;29;48;40;9;15;1;10;22;18;0;2;0;0;0;0;26;257;6;26;27;27;1706672128;25907879936;31179022336;233910272;394256384;1468956672;801996800;24078127104;29221883904;88870912;112254976;568528896
12;25;2015;0;0;6215586;41000;92;12000;423736;7000;0;0;0;12;0;0;1826;0;0;0;0;0;12;1816;12;84;2681;26310;6811;8682;26608;5082;2092;28824;11217;3497;8083;2251;1;0;0;0;1;0;1;0;0;1;1;1;1;0;0;1;1;1;71;64;96;71;52;60;0;0;0;0;0;0;13;7;0;11;11;10;0;0;0;0;0;0;1;2;0;0;1;2;5;12;2;7;15;10;29;36;4;29;48;40;10;15;1;10;22;18;0;1;0;0;0;0;26;257;6;26;27;27;1707692032;25885679616;31178739712;234000384;394272768;1469030400;802881536;24059289600;29221601280;88944640;112316416;559980544
12;25;2015;0;0;6278973;215000;325;9000;170806;160000;0;0;0;12;0;0;1838;0;0;0;0;0;12;1828;12;85;2681;18055;6811;6722;18871;5082;1324;23185;11217;3497;8083;1726;1;0;0;0;1;0;1;0;0;1;1;1;1;0;0;1;1;1;71;64;96;71;52;59;0;0;0;0;0;0;13;7;0;11;11;10;0;0;0;0;0;0;1;2;0;0;1;2;5;12;2;7;15;11;29;36;4;29;48;41;10;16;1;10;22;18;0;1;0;0;0;0;26;257;6;26;27;27;1707692032;25885679616;31178735616;236392448;394489856;1465204736;802590720;24047771648;29221601280;88944640;112496640;559980544
12;25;2015;0;0;6181908;207000;448;292000;69377;15000;0;0;0;12;0;0;1850;0;0;0;0;0;12;1840;12;86;2033;26592;4596;7195;6804;5112;1416;29733;6135;3515;7214;1928;1;0;0;0;1;1;1;0;0;1;1;1;1;0;0;1;1;1;71;63;96;71;52;59;0;0;0;0;0;0;13;7;0;11;11;10;0;0;0;0;0;0;1;2;0;0;1;2;5;13;2;7;14;11;29;37;4;29;48;41;10;16;1;11;21;18;0;2;0;0;0;0;26;256;6;26;27;27;1707569152;25840070656;31179624448;236523520;381018112;1465344000;802516992;24074629120;29222350848;91246592;97492992;564809728
12;25;2015;0;0;6154174;20000;320;20000;49662;0;0;0;0;12;0;0;1862;0;0;0;0;0;12;1852;12;87;2336;23623;5710;9107;19187;5840;1712;25255;8456;3977;6233;2144;1;0;0;0;1;1;1;0;0;1;1;1;1;0;0;1;1;1;70;63;96;71;52;59;0;0;0;0;0;0;13;7;0;11;11;10;0;0;0;0;0;0;1;2;1;0;1;2;5;13;2;8;15;11;30;37;4;29;48;41;10;16;1;11;21;19;0;2;0;0;0;0;26;256;6;26;27;27;1707413504;25911480320;31179546624;236527616;378589184;1468354560;802664448;24080117760;29222359040;91213824;96387072;567611392
12;25;2015;0;0;6165317;23000;151;266000;43804;3000;0;0;0;12;0;0;1874;0;0;0;0;0;12;1864;12;88;2451;29143;8610;8906;25646;5457;1706;45991;14109;5538;10162;2104;1;0;0;0;1;1;1;0;0;1;1;1;1;0;0;1;1;1;70;63;96;70;51;58;0;0;0;0;0;0;13;7;0;11;11;10;0;0;0;0;0;0;1;2;1;0;1;2;5;13;2;8;15;11;30;37;4;30;49;42;10;16;1;11;22;19;0;2;0;0;0;0;26;257;6;26;27;27;1707290624;25911468032;31169581056;236527616;391811072;1468289024;802541568;24079790080;29216477184;91279360;109449216;568274944
12;25;2015;0;0;6153614;44000;84;6000;46474;4000;0;0;0;12;0;0;1886;0;0;0;0;0;12;1876;12;89;2472;22271;5681;8805;27533;4999;1748;28896;8239;3853;9695;1831;1;0;0;0;1;1;1;0;0;1;1;1;1;0;0;1;1;1;70;63;96;70;51;58;0;0;0;0;0;0;13;7;0;11;11;10;0;0;0;0;0;0;1;2;0;0;1;2;5;13;2;8;15;11;30;37;4;30;49;42;11;16;2;11;22;19;0;2;0;0;0;0;26;257;6;26;27;27;1707401216;25912205312;31175987200;236281856;393281536;1468686336;802377728;24080842752;29219880960;91213824;111300608;568258560
12;25;2015;0;0;6163019;18000;86;6000;47759;6000;0;0;0;12;0;0;1898;0;0;0;0;0;12;1888;12;90;2472;22271;5681;8071;27533;5075;1748;28896;8239;4024;10009;1831;1;0;0;0;1;1;1;0;0;1;1;1;1;0;0;1;1;1;70;63;96;70;51;57;0;0;0;0;0;0;13;7;0;11;11;10;0;0;0;0;0;0;1;2;0;0;1;2;5;13;2;8;15;11;30;37;4;30;49;43;11;16;2;11;22;19;0;2;0;0;0;0;26;257;6;26;27;27;1707401216;25912205312;31175987200;236609536;394145792;1468710912;802377728;24080842752;29218680832;91213824;111779840;568258560
12;25;2015;0;0;6334798;23000;88;15000;44462;7000;0;0;0;12;0;0;1910;0;0;0;0;0;12;1900;12;91;3349;21460;6141;8607;26094;5119;1798;29205;7952;4250;7814;1889;1;0;0;0;1;1;1;0;0;1;1;1;1;0;0;1;1;1;70;62;95;70;51;57;0;0;0;0;0;0;13;7;0;11;11;10;0;0;0;0;0;0;1;2;1;0;1;2;5;13;2;8;15;11;30;38;5;30;49;43;11;17;2;11;22;20;0;2;0;0;0;0;26;258;6;27;27;27;1703620608;25911074816;31174672384;236478464;394276864;1468841984;798756864;24079712256;29220610048;91181056;111845376;568193024
12;25;2015;0;0;6295356;271000;82;9000;53261;7000;0;0;0;12;0;0;1922;0;0;0;0;0;12;1912;12;92;1919;18778;6257;12430;21478;4497;1318;28992;5723;5347;9435;1731;1;0;0;0;1;1;1;0;0;1;1;1;1;0;0;1;1;1;70;62;96;70;51;57;0;0;0;0;0;0;12;7;0;11;11;10;0;0;0;0;0;0;1;2;1;0;1;2;5;13;2;8;15;11;30;38;4;30;49;43;11;17;2;11;23;20;0;2;0;0;0;0;26;257;6;27;27;27;1704558592;25904328704;31175163904;226004992;394395648;1468854272;799547392;24073293824;29219840000;79749120;111878144;568258560
12;25;2015;0;0;6397514;250000;89;4000;42459;8000;0;0;0;12;0;0;1934;0;0;0;0;0;12;1924;12;93;2873;18778;6257;10548;21478;5006;1946;29644;7342;4641;10207;1912;1;0;0;0;1;1;1;0;0;1;1;1;1;0;0;1;1;1;70;62;96;69;50;57;0;0;0;0;0;0;12;7;0;11;11;10;0;0;0;0;0;0;1;2;1;0;1;2;5;13;2;8;15;10;30;38;4;31;50;43;11;17;2;12;23;20;0;2;0;0;0;0;26;257;6;27;27;27;1704558592;25904328704;31174864896;233943040;394170368;1468772352;801648640;24075063296;29219573760;79749120;111747072;568225792
12;25;2015;0;0;6238646;273000;87;17000;64217;16000;0;0;0;12;0;0;1946;0;0;0;0;0;12;1936;12;94;2884;22249;6131;6975;26318;5931;1592;37024;15669;2967;9899;2120;1;0;0;0;1;1;1;0;0;1;1;1;1;0;0;1;1;1;70;62;95;69;50;57;0;0;0;0;0;0;12;6;0;10;11;10;0;0;0;0;0;0;1;2;0;0;1;2;5;13;2;8;15;10;30;38;5;31;50;43;11;17;2;12;23;20;0;2;0;0;0;0;26;257;5;27;27;27;1706815488;25906425856;31172620288;234008576;394170368;1467793408;801837056;24073719808;29220614144;88657920;111878144;567500800
12;25;2015;0;0;6274066;17000;274;6000;76288;15000;0;0;0;12;0;0;1958;0;0;0;0;0;12;1948;12;95;2166;21283;6685;9850;21504;6809;1696;27012;7366;4791;8043;2184;1;0;0;0;1;1;1;0;0;1;1;1;1;0;0;1;1;1;69;62;95;69;50;57;0;0;0;0;0;0;12;6;0;10;11;10;0;0;0;0;0;0;1;2;1;0;1;2;5;13;2;8;15;11;31;38;5;31;50;43;11;17;2;12;23;21;0;2;0;0;0;0;26;257;5;27;27;27;1706614784;25905815552;31178952704;235659264;394186752;1465344000;801796096;24074457088;29221756928;91025408;111620096;564699136
12;25;2015;93424000;0;6180326;197000;209;259000;56861;80000;0;0;0;12;1;1;1970;0;0;0;0;0;12;1960;12;96;2676;21283;6685;9496;21504;4910;1696;27012;7183;4169;4795;2184;1;0;0;0;1;1;1;0;0;1;1;1;1;0;0;1;1;1;69;62;95;69;50;56;0;0;0;0;0;0;12;6;0;10;11;10;0;0;0;0;0;0;1;2;1;0;1;2;5;13;2;8;15;11;31;38;5;31;50;44;11;17;2;12;23;21;0;2;0;0;0;0;26;257;5;27;27;27;1706770432;25903362048;31178952704;236204032;383131648;1466306560;801796096;24074457088;29222400000;91025408;111620096;565653504
12;25;2015;93424000;0;6141171;15000;98;65000;40217;15000;0;0;0;12;0;1;1982;0;0;0;0;0;12;1971;12;97;2596;20740;5435;8506;11721;5200;1569;23823;13072;4092;6369;1866;1;0;0;0;1;1;1;0;0;1;1;1;1;0;0;1;1;1;69;61;95;69;51;56;0;0;0;0;0;0;12;6;0;10;11;10;0;0;0;0;0;0;1;2;1;0;1;2;5;13;2;8;15;11;31;39;5;31;49;44;12;17;2;12;22;21;0;2;0;0;0;0;26;256;5;27;27;27;1706827776;25904857088;31179595776;236269568;381440000;1466175488;801624064;24072298496;29222400000;90927104;101871616;565587968
12;25;2015;0;0;6238009;19000;84;8000;40000;11000;0;0;0;12;0;0;1994;0;0;0;0;0;12;1983;12;98;2325;22752;5536;10172;23252;5066;1779;31609;6811;4948;9761;1935;1;0;0;0;1;1;1;0;0;1;1;1;1;0;0;1;1;1;69;61;95;68;50;56;0;0;0;0;0;0;12;6;0;10;11;10;0;0;0;0;0;0;1;2;1;0;1;2;5;13;2;8;15;11;31;39;5;32;50;44;12;17;2;13;23;21;0;2;0;0;0;0;26;255;5;27;27;27;1706672128;25906700288;31179825152;236208128;391692288;1468317696;801705984;24075108352;29222629376;90845184;108953600;567713792
12;25;2015;93183000;0;6175959;81000;83;10000;50747;17000;0;0;0;12;2;1;2006;0;0;0;0;0;12;1995;12;99;2325;22752;6942;10172;23252;5066;1779;31609;6811;4948;9761;1935;1;0;0;0;1;1;1;0;0;1;1;1;1;0;0;1;1;1;69;61;95;68;50;56;0;0;0;0;0;0;12;6;0;10;11;10;0;0;0;0;0;0;1;2;1;0;1;2;5;13;2;8;15;11;31;39;5;32;50;44;12;17;2;13;23;21;0;2;0;0;0;0;26;255;5;27;27;27;1701769216;25906470912;31179825152;236208128;391675904;1468317696;801705984;24075108352;29222629376;90877952;108953600;567713792
12;25;2015;93307510;1363000;6173089;16000;94;5000;52512;13000;0;0;0;12;3;1;2018;0;0;0;0;0;12;2004;12;100;2890;22752;6942;10391;23252;5066;1779;31609;6107;4948;9610;1935;1;0;0;0;1;1;1;0;0;1;1;1;1;0;0;1;1;1;69;61;95;68;50;56;0;0;0;0;0;0;12;6;0;10;11;10;0;0;0;0;0;0;1;2;1;0;1;2;5;13;2;8;15;11;31;39;5;32;50;44;12;17;2;13;23;21;0;2;0;0;0;0;26;255;5;27;27;27;1701769216;25906470912;31179825152;236367872;391675904;1468706816;801705984;24075108352;29222629376;90877952;108953600;568082432
12;25;2015;93468343;2754000;6299854;29000;88;37000;49062;26000;0;0;0;12;2;1;2029;0;0;0;0;0;12;2013;12;101;2890;20446;5268;10391;24184;4929;1775;28021;6107;4864;9610;1855;1;0;0;0;1;1;1;0;0;1;1;1;1;0;0;1;1;1;68;61;95;68;50;55;0;0;0;0;0;0;12;6;0;11;11;10;0;0;0;0;0;0;2;2;0;0;1;2;5;14;2;8;15;11;32;39;5;32;50;45;12;18;2;13;22;22;0;2;0;0;0;0;26;254;5;27;27;27;1703071744;25881337856;31180206080;236367872;394018816;1468706816;798130176;24074514432;29223010304;91074560;111190016;568082432
12;25;2015;95155627;3515000;6231880;205000;83;8000;46126;8000;0;0;0;12;1;1;2041;0;0;0;0;0;12;2023;12;102;2890;20446;5268;10391;24184;4929;1775;28021;6107;4864;9587;1855;1;0;0;0;1;1;1;0;0;1;1;1;1;0;0;1;1;1;68;61;95;68;50;55;0;0;0;0;0;0;12;6;0;11;11;10;0;0;0;0;0;0;2;2;0;0;1;2;5;14;2;8;15;11;32;39;5;32;50;45;12;18;2;13;22;22;0;2;0;0;0;0;26;254;5;27;27;27;1703071744;25881337856;31180206080;236367872;394018816;1468706816;798130176;24074514432;29223010304;91074560;111190016;568082432
13;25;2015;95451141;3515000;6163014;63000;92;5000;46789;11000;0;0;0;11;3;1;2053;0;0;0;0;0;11;2034;12;103;2669;20706;4799;10055;22351;5131;1748;27100;6636;4381;8195;1920;1;0;0;0;1;1;1;0;0;1;1;1;1;0;0;1;1;1;68;60;95;68;50;55;0;0;0;0;0;0;12;6;0;11;11;10;0;0;0;0;0;0;2;2;0;0;1;2;5;14;2;8;15;11;32;40;5;32;50;45;13;18;2;13;22;22;0;2;0;0;0;0;26;254;5;27;26;26;1706000384;25901092864;31180316672;233840640;393961472;1468788736;800878592;24072585216;29223120896;88379392;111157248;568147968
14;25;2015;92992148;672000;6151196;12000;94;9000;44811;9000;0;0;0;13;2;1;2065;0;0;0;0;0;13;2041;13;104;2553;24797;6074;9335;19574;4679;1870;32208;9877;4052;6667;1994;1;0;0;0;1;1;1;0;0;1;1;1;1;0;0;1;1;1;68;60;95;67;51;55;0;0;0;0;0;0;12;6;0;11;11;10;0;0;0;0;0;0;2;2;0;0;1;2;5;14;2;9;15;11;32;40;5;33;49;45;13;18;2;13;22;22;0;2;0;0;0;0;26;256;5;27;27;26;1706680320;25902944256;31178235904;233840640;393986048;1468928000;801148928;24072241152;29221040128;88223744;110776320;568147968
15;25;2015;95381341;672000;6389314;21000;265;21000;375246;15000;0;0;0;13;4;1;2078;0;0;0;0;0;13;2053;14;105;2355;22224;5383;7666;16104;6059;1853;29404;8275;3765;6213;2355;1;0;0;0;1;1;1;0;0;1;1;1;1;0;0;1;1;1;68;60;95;67;51;55;0;0;0;0;0;0;12;6;0;11;11;10;0;0;0;0;0;0;2;2;0;0;1;2;5;14;2;9;15;11;32;40;5;33;49;45;13;18;2;14;22;22;0;2;0;0;0;0;26;256;5;27;27;26;1706274816;25900380160;31180206080;236257280;394342400;1459113984;801181696;24070397952;29223010304;90349568;110776320;559218688
