@relation flights

@attribute attr0 numeric
@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric

@data
8344,60,10024,4,2,8403,63,10569,5,2,8302,60,9916,6,2,8700,62,10222,7,3,8724,62,10080,8,3,7949,60,9720,9,3,7291,58,9308,10,4,4317,44,6512,11,4,4658,48,7104,12,4,4028,46,6808,1,1,4228,42,6216,2,1,4567,48,7144,3,1,0
8403,63,10569,5,2,8302,60,9916,6,2,8700,62,10222,7,3,8724,62,10080,8,3,7949,60,9720,9,3,7291,58,9308,10,4,4317,44,6512,11,4,4658,48,7104,12,4,4028,46,6808,1,1,4228,42,6216,2,1,4567,48,7144,3,1,4602,44,6512,4,2,1
8302,60,9916,6,2,8700,62,10222,7,3,8724,62,10080,8,3,7949,60,9720,9,3,7291,58,9308,10,4,4317,44,6512,11,4,4658,48,7104,12,4,4028,46,6808,1,1,4228,42,6216,2,1,4567,48,7144,3,1,4602,44,6512,4,2,4791,47,6399,5,2,1
8700,62,10222,7,3,8724,62,10080,8,3,7949,60,9720,9,3,7291,58,9308,10,4,4317,44,6512,11,4,4658,48,7104,12,4,4028,46,6808,1,1,4228,42,6216,2,1,4567,48,7144,3,1,4602,44,6512,4,2,4791,47,6399,5,2,5522,45,5940,6,2,1
8724,62,10080,8,3,7949,60,9720,9,3,7291,58,9308,10,4,4317,44,6512,11,4,4658,48,7104,12,4,4028,46,6808,1,1,4228,42,6216,2,1,4567,48,7144,3,1,4602,44,6512,4,2,4791,47,6399,5,2,5522,45,5940,6,2,7887,62,8370,7,3,1
7949,60,9720,9,3,7291,58,9308,10,4,4317,44,6512,11,4,4658,48,7104,12,4,4028,46,6808,1,1,4228,42,6216,2,1,4567,48,7144,3,1,4602,44,6512,4,2,4791,47,6399,5,2,5522,45,5940,6,2,7887,62,8370,7,3,8223,61,8354,8,3,0
7291,58,9308,10,4,4317,44,6512,11,4,4658,48,7104,12,4,4028,46,6808,1,1,4228,42,6216,2,1,4567,48,7144,3,1,4602,44,6512,4,2,4791,47,6399,5,2,5522,45,5940,6,2,7887,62,8370,7,3,8223,61,8354,8,3,4809,41,5535,9,3,0
4317,44,6512,11,4,4658,48,7104,12,4,4028,46,6808,1,1,4228,42,6216,2,1,4567,48,7144,3,1,4602,44,6512,4,2,4791,47,6399,5,2,5522,45,5940,6,2,7887,62,8370,7,3,8223,61,8354,8,3,4809,41,5535,9,3,4513,42,5670,10,4,0
4658,48,7104,12,4,4028,46,6808,1,1,4228,42,6216,2,1,4567,48,7144,3,1,4602,44,6512,4,2,4791,47,6399,5,2,5522,45,5940,6,2,7887,62,8370,7,3,8223,61,8354,8,3,4809,41,5535,9,3,4513,42,5670,10,4,3377,26,3510,11,4,0
4028,46,6808,1,1,4228,42,6216,2,1,4567,48,7144,3,1,4602,44,6512,4,2,4791,47,6399,5,2,5522,45,5940,6,2,7887,62,8370,7,3,8223,61,8354,8,3,4809,41,5535,9,3,4513,42,5670,10,4,3377,26,3510,11,4,2980,24,3251,12,4,0
4228,42,6216,2,1,4567,48,7144,3,1,4602,44,6512,4,2,4791,47,6399,5,2,5522,45,5940,6,2,7887,62,8370,7,3,8223,61,8354,8,3,4809,41,5535,9,3,4513,42,5670,10,4,3377,26,3510,11,4,2980,24,3251,12,4,3035,26,3510,1,1,0
4567,48,7144,3,1,4602,44,6512,4,2,4791,47,6399,5,2,5522,45,5940,6,2,7887,62,8370,7,3,8223,61,8354,8,3,4809,41,5535,9,3,4513,42,5670,10,4,3377,26,3510,11,4,2980,24,3251,12,4,3035,26,3510,1,1,3019,24,3240,2,1,1
4602,44,6512,4,2,4791,47,6399,5,2,5522,45,5940,6,2,7887,62,8370,7,3,8223,61,8354,8,3,4809,41,5535,9,3,4513,42,5670,10,4,3377,26,3510,11,4,2980,24,3251,12,4,3035,26,3510,1,1,3019,24,3240,2,1,3933,29,4028,3,1,1
4791,47,6399,5,2,5522,45,5940,6,2,7887,62,8370,7,3,8223,61,8354,8,3,4809,41,5535,9,3,4513,42,5670,10,4,3377,26,3510,11,4,2980,24,3251,12,4,3035,26,3510,1,1,3019,24,3240,2,1,3933,29,4028,3,1,4409,34,5032,4,2,1
5522,45,5940,6,2,7887,62,8370,7,3,8223,61,8354,8,3,4809,41,5535,9,3,4513,42,5670,10,4,3377,26,3510,11,4,2980,24,3251,12,4,3035,26,3510,1,1,3019,24,3240,2,1,3933,29,4028,3,1,4409,34,5032,4,2,4703,40,5920,5,2,1
7887,62,8370,7,3,8223,61,8354,8,3,4809,41,5535,9,3,4513,42,5670,10,4,3377,26,3510,11,4,2980,24,3251,12,4,3035,26,3510,1,1,3019,24,3240,2,1,3933,29,4028,3,1,4409,34,5032,4,2,4703,40,5920,5,2,5569,48,7104,6,2,1
8223,61,8354,8,3,4809,41,5535,9,3,4513,42,5670,10,4,3377,26,3510,11,4,2980,24,3251,12,4,3035,26,3510,1,1,3019,24,3240,2,1,3933,29,4028,3,1,4409,34,5032,4,2,4703,40,5920,5,2,5569,48,7104,6,2,7907,62,9176,7,3,1
4809,41,5535,9,3,4513,42,5670,10,4,3377,26,3510,11,4,2980,24,3251,12,4,3035,26,3510,1,1,3019,24,3240,2,1,3933,29,4028,3,1,4409,34,5032,4,2,4703,40,5920,5,2,5569,48,7104,6,2,7907,62,9176,7,3,8067,63,9406,8,3,0
4513,42,5670,10,4,3377,26,3510,11,4,2980,24,3251,12,4,3035,26,3510,1,1,3019,24,3240,2,1,3933,29,4028,3,1,4409,34,5032,4,2,4703,40,5920,5,2,5569,48,7104,6,2,7907,62,9176,7,3,8067,63,9406,8,3,5476,48,6480,9,3,0
3377,26,3510,11,4,2980,24,3251,12,4,3035,26,3510,1,1,3019,24,3240,2,1,3933,29,4028,3,1,4409,34,5032,4,2,4703,40,5920,5,2,5569,48,7104,6,2,7907,62,9176,7,3,8067,63,9406,8,3,5476,48,6480,9,3,4104,35,4590,10,4,0
2980,24,3251,12,4,3035,26,3510,1,1,3019,24,3240,2,1,3933,29,4028,3,1,4409,34,5032,4,2,4703,40,5920,5,2,5569,48,7104,6,2,7907,62,9176,7,3,8067,63,9406,8,3,5476,48,6480,9,3,4104,35,4590,10,4,3325,26,3523,11,4,0
3035,26,3510,1,1,3019,24,3240,2,1,3933,29,4028,3,1,4409,34,5032,4,2,4703,40,5920,5,2,5569,48,7104,6,2,7907,62,9176,7,3,8067,63,9406,8,3,5476,48,6480,9,3,4104,35,4590,10,4,3325,26,3523,11,4,3755,29,4292,12,4,0
3019,24,3240,2,1,3933,29,4028,3,1,4409,34,5032,4,2,4703,40,5920,5,2,5569,48,7104,6,2,7907,62,9176,7,3,8067,63,9406,8,3,5476,48,6480,9,3,4104,35,4590,10,4,3325,26,3523,11,4,3755,29,4292,12,4,3260,26,3848,1,1,0
3933,29,4028,3,1,4409,34,5032,4,2,4703,40,5920,5,2,5569,48,7104,6,2,7907,62,9176,7,3,8067,63,9406,8,3,5476,48,6480,9,3,4104,35,4590,10,4,3325,26,3523,11,4,3755,29,4292,12,4,3260,26,3848,1,1,3240,24,3552,2,1,0
4409,34,5032,4,2,4703,40,5920,5,2,5569,48,7104,6,2,7907,62,9176,7,3,8067,63,9406,8,3,5476,48,6480,9,3,4104,35,4590,10,4,3325,26,3523,11,4,3755,29,4292,12,4,3260,26,3848,1,1,3240,24,3552,2,1,3800,28,4144,3,1,1
4703,40,5920,5,2,5569,48,7104,6,2,7907,62,9176,7,3,8067,63,9406,8,3,5476,48,6480,9,3,4104,35,4590,10,4,3325,26,3523,11,4,3755,29,4292,12,4,3260,26,3848,1,1,3240,24,3552,2,1,3800,28,4144,3,1,4305,34,5032,4,2,1
5569,48,7104,6,2,7907,62,9176,7,3,8067,63,9406,8,3,5476,48,6480,9,3,4104,35,4590,10,4,3325,26,3523,11,4,3755,29,4292,12,4,3260,26,3848,1,1,3240,24,3552,2,1,3800,28,4144,3,1,4305,34,5032,4,2,6682,53,7844,5,2,1
7907,62,9176,7,3,8067,63,9406,8,3,5476,48,6480,9,3,4104,35,4590,10,4,3325,26,3523,11,4,3755,29,4292,12,4,3260,26,3848,1,1,3240,24,3552,2,1,3800,28,4144,3,1,4305,34,5032,4,2,6682,53,7844,5,2,7365,54,7992,6,2,1
8067,63,9406,8,3,5476,48,6480,9,3,4104,35,4590,10,4,3325,26,3523,11,4,3755,29,4292,12,4,3260,26,3848,1,1,3240,24,3552,2,1,3800,28,4144,3,1,4305,34,5032,4,2,6682,53,7844,5,2,7365,54,7992,6,2,8436,61,9028,7,3,1
5476,48,6480,9,3,4104,35,4590,10,4,3325,26,3523,11,4,3755,29,4292,12,4,3260,26,3848,1,1,3240,24,3552,2,1,3800,28,4144,3,1,4305,34,5032,4,2,6682,53,7844,5,2,7365,54,7992,6,2,8436,61,9028,7,3,8750,62,9176,8,3,1
4104,35,4590,10,4,3325,26,3523,11,4,3755,29,4292,12,4,3260,26,3848,1,1,3240,24,3552,2,1,3800,28,4144,3,1,4305,34,5032,4,2,6682,53,7844,5,2,7365,54,7992,6,2,8436,61,9028,7,3,8750,62,9176,8,3,7496,54,7992,9,3,0
3325,26,3523,11,4,3755,29,4292,12,4,3260,26,3848,1,1,3240,24,3552,2,1,3800,28,4144,3,1,4305,34,5032,4,2,6682,53,7844,5,2,7365,54,7992,6,2,8436,61,9028,7,3,8750,62,9176,8,3,7496,54,7992,9,3,6134,44,6512,10,4,0
3755,29,4292,12,4,3260,26,3848,1,1,3240,24,3552,2,1,3800,28,4144,3,1,4305,34,5032,4,2,6682,53,7844,5,2,7365,54,7992,6,2,8436,61,9028,7,3,8750,62,9176,8,3,7496,54,7992,9,3,6134,44,6512,10,4,6117,44,6512,11,4,0
3260,26,3848,1,1,3240,24,3552,2,1,3800,28,4144,3,1,4305,34,5032,4,2,6682,53,7844,5,2,7365,54,7992,6,2,8436,61,9028,7,3,8750,62,9176,8,3,7496,54,7992,9,3,6134,44,6512,10,4,6117,44,6512,11,4,5544,43,6426,12,4,0
3240,24,3552,2,1,3800,28,4144,3,1,4305,34,5032,4,2,6682,53,7844,5,2,7365,54,7992,6,2,8436,61,9028,7,3,8750,62,9176,8,3,7496,54,7992,9,3,6134,44,6512,10,4,6117,44,6512,11,4,5544,43,6426,12,4,4642,36,5180,1,1,0
3800,28,4144,3,1,4305,34,5032,4,2,6682,53,7844,5,2,7365,54,7992,6,2,8436,61,9028,7,3,8750,62,9176,8,3,7496,54,7992,9,3,6134,44,6512,10,4,6117,44,6512,11,4,5544,43,6426,12,4,4642,36,5180,1,1,4798,34,5160,2,1,1
4305,34,5032,4,2,6682,53,7844,5,2,7365,54,7992,6,2,8436,61,9028,7,3,8750,62,9176,8,3,7496,54,7992,9,3,6134,44,6512,10,4,6117,44,6512,11,4,5544,43,6426,12,4,4642,36,5180,1,1,4798,34,5160,2,1,6332,44,6896,3,1,1
6682,53,7844,5,2,7365,54,7992,6,2,8436,61,9028,7,3,8750,62,9176,8,3,7496,54,7992,9,3,6134,44,6512,10,4,6117,44,6512,11,4,5544,43,6426,12,4,4642,36,5180,1,1,4798,34,5160,2,1,6332,44,6896,3,1,8414,52,8726,4,2,1
7365,54,7992,6,2,8436,61,9028,7,3,8750,62,9176,8,3,7496,54,7992,9,3,6134,44,6512,10,4,6117,44,6512,11,4,5544,43,6426,12,4,4642,36,5180,1,1,4798,34,5160,2,1,6332,44,6896,3,1,8414,52,8726,4,2,9401,62,9903,5,2,1
8436,61,9028,7,3,8750,62,9176,8,3,7496,54,7992,9,3,6134,44,6512,10,4,6117,44,6512,11,4,5544,43,6426,12,4,4642,36,5180,1,1,4798,34,5160,2,1,6332,44,6896,3,1,8414,52,8726,4,2,9401,62,9903,5,2,9251,60,10520,6,2,1
8750,62,9176,8,3,7496,54,7992,9,3,6134,44,6512,10,4,6117,44,6512,11,4,5544,43,6426,12,4,4642,36,5180,1,1,4798,34,5160,2,1,6332,44,6896,3,1,8414,52,8726,4,2,9401,62,9903,5,2,9251,60,10520,6,2,10249,62,10495,7,3,1
7496,54,7992,9,3,6134,44,6512,10,4,6117,44,6512,11,4,5544,43,6426,12,4,4642,36,5180,1,1,4798,34,5160,2,1,6332,44,6896,3,1,8414,52,8726,4,2,9401,62,9903,5,2,9251,60,10520,6,2,10249,62,10495,7,3,10146,62,10652,8,3,1
6134,44,6512,10,4,6117,44,6512,11,4,5544,43,6426,12,4,4642,36,5180,1,1,4798,34,5160,2,1,6332,44,6896,3,1,8414,52,8726,4,2,9401,62,9903,5,2,9251,60,10520,6,2,10249,62,10495,7,3,10146,62,10652,8,3,9281,60,10028,9,3,0
6117,44,6512,11,4,5544,43,6426,12,4,4642,36,5180,1,1,4798,34,5160,2,1,6332,44,6896,3,1,8414,52,8726,4,2,9401,62,9903,5,2,9251,60,10520,6,2,10249,62,10495,7,3,10146,62,10652,8,3,9281,60,10028,9,3,7485,46,7823,10,4,0
5544,43,6426,12,4,4642,36,5180,1,1,4798,34,5160,2,1,6332,44,6896,3,1,8414,52,8726,4,2,9401,62,9903,5,2,9251,60,10520,6,2,10249,62,10495,7,3,10146,62,10652,8,3,9281,60,10028,9,3,7485,46,7823,10,4,5765,42,6216,11,4,0
4642,36,5180,1,1,4798,34,5160,2,1,6332,44,6896,3,1,8414,52,8726,4,2,9401,62,9903,5,2,9251,60,10520,6,2,10249,62,10495,7,3,10146,62,10652,8,3,9281,60,10028,9,3,7485,46,7823,10,4,5765,42,6216,11,4,6118,46,6884,12,4,0
4798,34,5160,2,1,6332,44,6896,3,1,8414,52,8726,4,2,9401,62,9903,5,2,9251,60,10520,6,2,10249,62,10495,7,3,10146,62,10652,8,3,9281,60,10028,9,3,7485,46,7823,10,4,5765,42,6216,11,4,6118,46,6884,12,4,4933,38,5624,1,1,0
6332,44,6896,3,1,8414,52,8726,4,2,9401,62,9903,5,2,9251,60,10520,6,2,10249,62,10495,7,3,10146,62,10652,8,3,9281,60,10028,9,3,7485,46,7823,10,4,5765,42,6216,11,4,6118,46,6884,12,4,4933,38,5624,1,1,5395,44,6922,2,1,1
8414,52,8726,4,2,9401,62,9903,5,2,9251,60,10520,6,2,10249,62,10495,7,3,10146,62,10652,8,3,9281,60,10028,9,3,7485,46,7823,10,4,5765,42,6216,11,4,6118,46,6884,12,4,4933,38,5624,1,1,5395,44,6922,2,1,9025,71,11696,3,1,1
9401,62,9903,5,2,9251,60,10520,6,2,10249,62,10495,7,3,10146,62,10652,8,3,9281,60,10028,9,3,7485,46,7823,10,4,5765,42,6216,11,4,6118,46,6884,12,4,4933,38,5624,1,1,5395,44,6922,2,1,9025,71,11696,3,1,11365,84,14057,4,2,1
9251,60,10520,6,2,10249,62,10495,7,3,10146,62,10652,8,3,9281,60,10028,9,3,7485,46,7823,10,4,5765,42,6216,11,4,6118,46,6884,12,4,4933,38,5624,1,1,5395,44,6922,2,1,9025,71,11696,3,1,11365,84,14057,4,2,12298,90,15244,5,2,1
3451,26,4914,11,4,3355,24,4536,12,4,3994,28,5292,1,1,3426,24,4536,2,1,4166,28,5292,3,1,2693,18,3402,4,2,2602,16,3024,5,2,2991,18,3402,6,2,3159,19,3402,7,3,3064,20,3402,8,3,2697,16,3024,9,3,2640,16,3024,10,4,0
3355,24,4536,12,4,3994,28,5292,1,1,3426,24,4536,2,1,4166,28,5292,3,1,2693,18,3402,4,2,2602,16,3024,5,2,2991,18,3402,6,2,3159,19,3402,7,3,3064,20,3402,8,3,2697,16,3024,9,3,2640,16,3024,10,4,310,2,378,11,4,0
3994,28,5292,1,1,3426,24,4536,2,1,4166,28,5292,3,1,2693,18,3402,4,2,2602,16,3024,5,2,2991,18,3402,6,2,3159,19,3402,7,3,3064,20,3402,8,3,2697,16,3024,9,3,2640,16,3024,10,4,310,2,378,11,4,1052,8,1506,12,4,1
3426,24,4536,2,1,4166,28,5292,3,1,2693,18,3402,4,2,2602,16,3024,5,2,2991,18,3402,6,2,3159,19,3402,7,3,3064,20,3402,8,3,2697,16,3024,9,3,2640,16,3024,10,4,310,2,378,11,4,1052,8,1506,12,4,3516,28,5292,1,1,1
4166,28,5292,3,1,2693,18,3402,4,2,2602,16,3024,5,2,2991,18,3402,6,2,3159,19,3402,7,3,3064,20,3402,8,3,2697,16,3024,9,3,2640,16,3024,10,4,310,2,378,11,4,1052,8,1506,12,4,3516,28,5292,1,1,3178,24,4536,2,1,1
2693,18,3402,4,2,2602,16,3024,5,2,2991,18,3402,6,2,3159,19,3402,7,3,3064,20,3402,8,3,2697,16,3024,9,3,2640,16,3024,10,4,310,2,378,11,4,1052,8,1506,12,4,3516,28,5292,1,1,3178,24,4536,2,1,3469,26,4914,3,1,1
2602,16,3024,5,2,2991,18,3402,6,2,3159,19,3402,7,3,3064,20,3402,8,3,2697,16,3024,9,3,2640,16,3024,10,4,310,2,378,11,4,1052,8,1506,12,4,3516,28,5292,1,1,3178,24,4536,2,1,3469,26,4914,3,1,2959,18,3402,4,2,1
2991,18,3402,6,2,3159,19,3402,7,3,3064,20,3402,8,3,2697,16,3024,9,3,2640,16,3024,10,4,310,2,378,11,4,1052,8,1506,12,4,3516,28,5292,1,1,3178,24,4536,2,1,3469,26,4914,3,1,2959,18,3402,4,2,2865,18,3402,5,2,0
3159,19,3402,7,3,3064,20,3402,8,3,2697,16,3024,9,3,2640,16,3024,10,4,310,2,378,11,4,1052,8,1506,12,4,3516,28,5292,1,1,3178,24,4536,2,1,3469,26,4914,3,1,2959,18,3402,4,2,2865,18,3402,5,2,2736,16,3024,6,2,1
3064,20,3402,8,3,2697,16,3024,9,3,2640,16,3024,10,4,310,2,378,11,4,1052,8,1506,12,4,3516,28,5292,1,1,3178,24,4536,2,1,3469,26,4914,3,1,2959,18,3402,4,2,2865,18,3402,5,2,2736,16,3024,6,2,3196,18,3402,7,3,1
2697,16,3024,9,3,2640,16,3024,10,4,310,2,378,11,4,1052,8,1506,12,4,3516,28,5292,1,1,3178,24,4536,2,1,3469,26,4914,3,1,2959,18,3402,4,2,2865,18,3402,5,2,2736,16,3024,6,2,3196,18,3402,7,3,3174,18,3402,8,3,0
2640,16,3024,10,4,310,2,378,11,4,1052,8,1506,12,4,3516,28,5292,1,1,3178,24,4536,2,1,3469,26,4914,3,1,2959,18,3402,4,2,2865,18,3402,5,2,2736,16,3024,6,2,3196,18,3402,7,3,3174,18,3402,8,3,3060,18,3402,9,3,0
