@relation flights

@attribute attr0 numeric
@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric

@data
4902,59,6120,12,4,4808,71,6480,1,1,4797,64,5971,2,1,4820,69,6480,3,1,4911,71,6120,4,2,5269,56,6669,5,2,4989,51,6120,6,2,5443,59,7200,7,3,6970,66,9000,8,3,6486,69,9000,9,3,6902,69,9720,10,4,6845,63,10800,11,4,1
4808,71,6480,1,1,4797,64,5971,2,1,4820,69,6480,3,1,4911,71,6120,4,2,5269,56,6669,5,2,4989,51,6120,6,2,5443,59,7200,7,3,6970,66,9000,8,3,6486,69,9000,9,3,6902,69,9720,10,4,6845,63,10800,11,4,6960,76,10629,12,4,0
4797,64,5971,2,1,4820,69,6480,3,1,4911,71,6120,4,2,5269,56,6669,5,2,4989,51,6120,6,2,5443,59,7200,7,3,6970,66,9000,8,3,6486,69,9000,9,3,6902,69,9720,10,4,6845,63,10800,11,4,6960,76,10629,12,4,6227,78,10980,1,1,0
4820,69,6480,3,1,4911,71,6120,4,2,5269,56,6669,5,2,4989,51,6120,6,2,5443,59,7200,7,3,6970,66,9000,8,3,6486,69,9000,9,3,6902,69,9720,10,4,6845,63,10800,11,4,6960,76,10629,12,4,6227,78,10980,1,1,6622,78,10440,2,1,1
4911,71,6120,4,2,5269,56,6669,5,2,4989,51,6120,6,2,5443,59,7200,7,3,6970,66,9000,8,3,6486,69,9000,9,3,6902,69,9720,10,4,6845,63,10800,11,4,6960,76,10629,12,4,6227,78,10980,1,1,6622,78,10440,2,1,6674,75,9720,3,1,0
5269,56,6669,5,2,4989,51,6120,6,2,5443,59,7200,7,3,6970,66,9000,8,3,6486,69,9000,9,3,6902,69,9720,10,4,6845,63,10800,11,4,6960,76,10629,12,4,6227,78,10980,1,1,6622,78,10440,2,1,6674,75,9720,3,1,5878,62,7740,4,2,0
4989,51,6120,6,2,5443,59,7200,7,3,6970,66,9000,8,3,6486,69,9000,9,3,6902,69,9720,10,4,6845,63,10800,11,4,6960,76,10629,12,4,6227,78,10980,1,1,6622,78,10440,2,1,6674,75,9720,3,1,5878,62,7740,4,2,4927,57,6660,5,2,0
5443,59,7200,7,3,6970,66,9000,8,3,6486,69,9000,9,3,6902,69,9720,10,4,6845,63,10800,11,4,6960,76,10629,12,4,6227,78,10980,1,1,6622,78,10440,2,1,6674,75,9720,3,1,5878,62,7740,4,2,4927,57,6660,5,2,4720,49,6120,6,2,0
6970,66,9000,8,3,6486,69,9000,9,3,6902,69,9720,10,4,6845,63,10800,11,4,6960,76,10629,12,4,6227,78,10980,1,1,6622,78,10440,2,1,6674,75,9720,3,1,5878,62,7740,4,2,4927,57,6660,5,2,4720,49,6120,6,2,5306,55,6480,7,3,1
6486,69,9000,9,3,6902,69,9720,10,4,6845,63,10800,11,4,6960,76,10629,12,4,6227,78,10980,1,1,6622,78,10440,2,1,6674,75,9720,3,1,5878,62,7740,4,2,4927,57,6660,5,2,4720,49,6120,6,2,5306,55,6480,7,3,6677,65,9990,8,3,0
6902,69,9720,10,4,6845,63,10800,11,4,6960,76,10629,12,4,6227,78,10980,1,1,6622,78,10440,2,1,6674,75,9720,3,1,5878,62,7740,4,2,4927,57,6660,5,2,4720,49,6120,6,2,5306,55,6480,7,3,6677,65,9990,8,3,5552,48,8712,9,3,0
6845,63,10800,11,4,6960,76,10629,12,4,6227,78,10980,1,1,6622,78,10440,2,1,6674,75,9720,3,1,5878,62,7740,4,2,4927,57,6660,5,2,4720,49,6120,6,2,5306,55,6480,7,3,6677,65,9990,8,3,5552,48,8712,9,3,4702,36,6309,10,4,0
6960,76,10629,12,4,6227,78,10980,1,1,6622,78,10440,2,1,6674,75,9720,3,1,5878,62,7740,4,2,4927,57,6660,5,2,4720,49,6120,6,2,5306,55,6480,7,3,6677,65,9990,8,3,5552,48,8712,9,3,4702,36,6309,10,4,4779,36,6480,11,4,0
6227,78,10980,1,1,6622,78,10440,2,1,6674,75,9720,3,1,5878,62,7740,4,2,4927,57,6660,5,2,4720,49,6120,6,2,5306,55,6480,7,3,6677,65,9990,8,3,5552,48,8712,9,3,4702,36,6309,10,4,4779,36,6480,11,4,5286,43,7348,12,4,0
6622,78,10440,2,1,6674,75,9720,3,1,5878,62,7740,4,2,4927,57,6660,5,2,4720,49,6120,6,2,5306,55,6480,7,3,6677,65,9990,8,3,5552,48,8712,9,3,4702,36,6309,10,4,4779,36,6480,11,4,5286,43,7348,12,4,4783,39,6840,1,1,0
6674,75,9720,3,1,5878,62,7740,4,2,4927,57,6660,5,2,4720,49,6120,6,2,5306,55,6480,7,3,6677,65,9990,8,3,5552,48,8712,9,3,4702,36,6309,10,4,4779,36,6480,11,4,5286,43,7348,12,4,4783,39,6840,1,1,4142,32,5760,2,1,1
5878,62,7740,4,2,4927,57,6660,5,2,4720,49,6120,6,2,5306,55,6480,7,3,6677,65,9990,8,3,5552,48,8712,9,3,4702,36,6309,10,4,4779,36,6480,11,4,5286,43,7348,12,4,4783,39,6840,1,1,4142,32,5760,2,1,4914,36,6480,3,1,0
4927,57,6660,5,2,4720,49,6120,6,2,5306,55,6480,7,3,6677,65,9990,8,3,5552,48,8712,9,3,4702,36,6309,10,4,4779,36,6480,11,4,5286,43,7348,12,4,4783,39,6840,1,1,4142,32,5760,2,1,4914,36,6480,3,1,4094,31,5580,4,2,1
4720,49,6120,6,2,5306,55,6480,7,3,6677,65,9990,8,3,5552,48,8712,9,3,4702,36,6309,10,4,4779,36,6480,11,4,5286,43,7348,12,4,4783,39,6840,1,1,4142,32,5760,2,1,4914,36,6480,3,1,4094,31,5580,4,2,4764,35,6300,5,2,0
5306,55,6480,7,3,6677,65,9990,8,3,5552,48,8712,9,3,4702,36,6309,10,4,4779,36,6480,11,4,5286,43,7348,12,4,4783,39,6840,1,1,4142,32,5760,2,1,4914,36,6480,3,1,4094,31,5580,4,2,4764,35,6300,5,2,4627,34,6120,6,2,1
6677,65,9990,8,3,5552,48,8712,9,3,4702,36,6309,10,4,4779,36,6480,11,4,5286,43,7348,12,4,4783,39,6840,1,1,4142,32,5760,2,1,4914,36,6480,3,1,4094,31,5580,4,2,4764,35,6300,5,2,4627,34,6120,6,2,5315,36,6480,7,3,1
5552,48,8712,9,3,4702,36,6309,10,4,4779,36,6480,11,4,5286,43,7348,12,4,4783,39,6840,1,1,4142,32,5760,2,1,4914,36,6480,3,1,4094,31,5580,4,2,4764,35,6300,5,2,4627,34,6120,6,2,5315,36,6480,7,3,6459,44,7920,8,3,1
4702,36,6309,10,4,4779,36,6480,11,4,5286,43,7348,12,4,4783,39,6840,1,1,4142,32,5760,2,1,4914,36,6480,3,1,4094,31,5580,4,2,4764,35,6300,5,2,4627,34,6120,6,2,5315,36,6480,7,3,6459,44,7920,8,3,5080,36,6480,9,3,1
4779,36,6480,11,4,5286,43,7348,12,4,4783,39,6840,1,1,4142,32,5760,2,1,4914,36,6480,3,1,4094,31,5580,4,2,4764,35,6300,5,2,4627,34,6120,6,2,5315,36,6480,7,3,6459,44,7920,8,3,5080,36,6480,9,3,5066,38,6480,10,4,0
5286,43,7348,12,4,4783,39,6840,1,1,4142,32,5760,2,1,4914,36,6480,3,1,4094,31,5580,4,2,4764,35,6300,5,2,4627,34,6120,6,2,5315,36,6480,7,3,6459,44,7920,8,3,5080,36,6480,9,3,5066,38,6480,10,4,4850,34,6120,11,4,0
4783,39,6840,1,1,4142,32,5760,2,1,4914,36,6480,3,1,4094,31,5580,4,2,4764,35,6300,5,2,4627,34,6120,6,2,5315,36,6480,7,3,6459,44,7920,8,3,5080,36,6480,9,3,5066,38,6480,10,4,4850,34,6120,11,4,5080,46,6120,12,4,0
4142,32,5760,2,1,4914,36,6480,3,1,4094,31,5580,4,2,4764,35,6300,5,2,4627,34,6120,6,2,5315,36,6480,7,3,6459,44,7920,8,3,5080,36,6480,9,3,5066,38,6480,10,4,4850,34,6120,11,4,5080,46,6120,12,4,4460,40,6669,1,1,0
4914,36,6480,3,1,4094,31,5580,4,2,4764,35,6300,5,2,4627,34,6120,6,2,5315,36,6480,7,3,6459,44,7920,8,3,5080,36,6480,9,3,5066,38,6480,10,4,4850,34,6120,11,4,5080,46,6120,12,4,4460,40,6669,1,1,3360,27,4680,2,1,0
4094,31,5580,4,2,4764,35,6300,5,2,4627,34,6120,6,2,5315,36,6480,7,3,6459,44,7920,8,3,5080,36,6480,9,3,5066,38,6480,10,4,4850,34,6120,11,4,5080,46,6120,12,4,4460,40,6669,1,1,3360,27,4680,2,1,3966,28,5040,3,1,0
4764,35,6300,5,2,4627,34,6120,6,2,5315,36,6480,7,3,6459,44,7920,8,3,5080,36,6480,9,3,5066,38,6480,10,4,4850,34,6120,11,4,5080,46,6120,12,4,4460,40,6669,1,1,3360,27,4680,2,1,3966,28,5040,3,1,4213,30,5400,4,2,0
4627,34,6120,6,2,5315,36,6480,7,3,6459,44,7920,8,3,5080,36,6480,9,3,5066,38,6480,10,4,4850,34,6120,11,4,5080,46,6120,12,4,4460,40,6669,1,1,3360,27,4680,2,1,3966,28,5040,3,1,4213,30,5400,4,2,3744,26,4680,5,2,1
5315,36,6480,7,3,6459,44,7920,8,3,5080,36,6480,9,3,5066,38,6480,10,4,4850,34,6120,11,4,5080,46,6120,12,4,4460,40,6669,1,1,3360,27,4680,2,1,3966,28,5040,3,1,4213,30,5400,4,2,3744,26,4680,5,2,4352,30,5400,6,2,1
6459,44,7920,8,3,5080,36,6480,9,3,5066,38,6480,10,4,4850,34,6120,11,4,5080,46,6120,12,4,4460,40,6669,1,1,3360,27,4680,2,1,3966,28,5040,3,1,4213,30,5400,4,2,3744,26,4680,5,2,4352,30,5400,6,2,7161,48,8640,7,3,1
5080,36,6480,9,3,5066,38,6480,10,4,4850,34,6120,11,4,5080,46,6120,12,4,4460,40,6669,1,1,3360,27,4680,2,1,3966,28,5040,3,1,4213,30,5400,4,2,3744,26,4680,5,2,4352,30,5400,6,2,7161,48,8640,7,3,9299,62,11160,8,3,1
5066,38,6480,10,4,4850,34,6120,11,4,5080,46,6120,12,4,4460,40,6669,1,1,3360,27,4680,2,1,3966,28,5040,3,1,4213,30,5400,4,2,3744,26,4680,5,2,4352,30,5400,6,2,7161,48,8640,7,3,9299,62,11160,8,3,8441,58,10440,9,3,1
4850,34,6120,11,4,5080,46,6120,12,4,4460,40,6669,1,1,3360,27,4680,2,1,3966,28,5040,3,1,4213,30,5400,4,2,3744,26,4680,5,2,4352,30,5400,6,2,7161,48,8640,7,3,9299,62,11160,8,3,8441,58,10440,9,3,8683,63,11160,10,4,1
5080,46,6120,12,4,4460,40,6669,1,1,3360,27,4680,2,1,3966,28,5040,3,1,4213,30,5400,4,2,3744,26,4680,5,2,4352,30,5400,6,2,7161,48,8640,7,3,9299,62,11160,8,3,8441,58,10440,9,3,8683,63,11160,10,4,8396,71,10440,11,4,1
4460,40,6669,1,1,3360,27,4680,2,1,3966,28,5040,3,1,4213,30,5400,4,2,3744,26,4680,5,2,4352,30,5400,6,2,7161,48,8640,7,3,9299,62,11160,8,3,8441,58,10440,9,3,8683,63,11160,10,4,8396,71,10440,11,4,8661,77,10440,12,4,0
3360,27,4680,2,1,3966,28,5040,3,1,4213,30,5400,4,2,3744,26,4680,5,2,4352,30,5400,6,2,7161,48,8640,7,3,9299,62,11160,8,3,8441,58,10440,9,3,8683,63,11160,10,4,8396,71,10440,11,4,8661,77,10440,12,4,6527,48,8640,1,1,1
3966,28,5040,3,1,4213,30,5400,4,2,3744,26,4680,5,2,4352,30,5400,6,2,7161,48,8640,7,3,9299,62,11160,8,3,8441,58,10440,9,3,8683,63,11160,10,4,8396,71,10440,11,4,8661,77,10440,12,4,6527,48,8640,1,1,9976,83,15102,2,1,1
4213,30,5400,4,2,3744,26,4680,5,2,4352,30,5400,6,2,7161,48,8640,7,3,9299,62,11160,8,3,8441,58,10440,9,3,8683,63,11160,10,4,8396,71,10440,11,4,8661,77,10440,12,4,6527,48,8640,1,1,9976,83,15102,2,1,22520,164,30150,3,1,1
3744,26,4680,5,2,4352,30,5400,6,2,7161,48,8640,7,3,9299,62,11160,8,3,8441,58,10440,9,3,8683,63,11160,10,4,8396,71,10440,11,4,8661,77,10440,12,4,6527,48,8640,1,1,9976,83,15102,2,1,22520,164,30150,3,1,25623,191,35046,4,2,1
4352,30,5400,6,2,7161,48,8640,7,3,9299,62,11160,8,3,8441,58,10440,9,3,8683,63,11160,10,4,8396,71,10440,11,4,8661,77,10440,12,4,6527,48,8640,1,1,9976,83,15102,2,1,22520,164,30150,3,1,25623,191,35046,4,2,26160,194,35802,5,2,1
12241,177,23230,1,1,11235,158,27418,2,1,14411,180,23450,3,1,15375,174,23520,4,2,14738,176,22583,5,2,15647,180,23102,6,2,15226,181,24294,7,3,16625,186,23730,8,3,16784,181,22755,9,3,16881,182,23208,10,4,13699,168,21967,11,4,13246,168,21686,12,4,0
11235,158,27418,2,1,14411,180,23450,3,1,15375,174,23520,4,2,14738,176,22583,5,2,15647,180,23102,6,2,15226,181,24294,7,3,16625,186,23730,8,3,16784,181,22755,9,3,16881,182,23208,10,4,13699,168,21967,11,4,13246,168,21686,12,4,11234,169,21922,1,1,0
14411,180,23450,3,1,15375,174,23520,4,2,14738,176,22583,5,2,15647,180,23102,6,2,15226,181,24294,7,3,16625,186,23730,8,3,16784,181,22755,9,3,16881,182,23208,10,4,13699,168,21967,11,4,13246,168,21686,12,4,11234,169,21922,1,1,11891,163,21880,2,1,1
15375,174,23520,4,2,14738,176,22583,5,2,15647,180,23102,6,2,15226,181,24294,7,3,16625,186,23730,8,3,16784,181,22755,9,3,16881,182,23208,10,4,13699,168,21967,11,4,13246,168,21686,12,4,11234,169,21922,1,1,11891,163,21880,2,1,14445,169,21732,3,1,0
14738,176,22583,5,2,15647,180,23102,6,2,15226,181,24294,7,3,16625,186,23730,8,3,16784,181,22755,9,3,16881,182,23208,10,4,13699,168,21967,11,4,13246,168,21686,12,4,11234,169,21922,1,1,11891,163,21880,2,1,14445,169,21732,3,1,7282,123,10053,4,2,0
15647,180,23102,6,2,15226,181,24294,7,3,16625,186,23730,8,3,16784,181,22755,9,3,16881,182,23208,10,4,13699,168,21967,11,4,13246,168,21686,12,4,11234,169,21922,1,1,11891,163,21880,2,1,14445,169,21732,3,1,7282,123,10053,4,2,7163,125,10765,5,2,0
15226,181,24294,7,3,16625,186,23730,8,3,16784,181,22755,9,3,16881,182,23208,10,4,13699,168,21967,11,4,13246,168,21686,12,4,11234,169,21922,1,1,11891,163,21880,2,1,14445,169,21732,3,1,7282,123,10053,4,2,7163,125,10765,5,2,7131,122,11438,6,2,0
16625,186,23730,8,3,16784,181,22755,9,3,16881,182,23208,10,4,13699,168,21967,11,4,13246,168,21686,12,4,11234,169,21922,1,1,11891,163,21880,2,1,14445,169,21732,3,1,7282,123,10053,4,2,7163,125,10765,5,2,7131,122,11438,6,2,6712,125,9182,7,3,0
16784,181,22755,9,3,16881,182,23208,10,4,13699,168,21967,11,4,13246,168,21686,12,4,11234,169,21922,1,1,11891,163,21880,2,1,14445,169,21732,3,1,7282,123,10053,4,2,7163,125,10765,5,2,7131,122,11438,6,2,6712,125,9182,7,3,7257,127,11598,8,3,0
16881,182,23208,10,4,13699,168,21967,11,4,13246,168,21686,12,4,11234,169,21922,1,1,11891,163,21880,2,1,14445,169,21732,3,1,7282,123,10053,4,2,7163,125,10765,5,2,7131,122,11438,6,2,6712,125,9182,7,3,7257,127,11598,8,3,7517,120,9376,9,3,1
13699,168,21967,11,4,13246,168,21686,12,4,11234,169,21922,1,1,11891,163,21880,2,1,14445,169,21732,3,1,7282,123,10053,4,2,7163,125,10765,5,2,7131,122,11438,6,2,6712,125,9182,7,3,7257,127,11598,8,3,7517,120,9376,9,3,7963,126,10438,10,4,1
13246,168,21686,12,4,11234,169,21922,1,1,11891,163,21880,2,1,14445,169,21732,3,1,7282,123,10053,4,2,7163,125,10765,5,2,7131,122,11438,6,2,6712,125,9182,7,3,7257,127,11598,8,3,7517,120,9376,9,3,7963,126,10438,10,4,7342,123,11174,11,4,0
11234,169,21922,1,1,11891,163,21880,2,1,14445,169,21732,3,1,7282,123,10053,4,2,7163,125,10765,5,2,7131,122,11438,6,2,6712,125,9182,7,3,7257,127,11598,8,3,7517,120,9376,9,3,7963,126,10438,10,4,7342,123,11174,11,4,6817,125,11966,12,4,0
11891,163,21880,2,1,14445,169,21732,3,1,7282,123,10053,4,2,7163,125,10765,5,2,7131,122,11438,6,2,6712,125,9182,7,3,7257,127,11598,8,3,7517,120,9376,9,3,7963,126,10438,10,4,7342,123,11174,11,4,6817,125,11966,12,4,6729,122,13310,1,1,0
14445,169,21732,3,1,7282,123,10053,4,2,7163,125,10765,5,2,7131,122,11438,6,2,6712,125,9182,7,3,7257,127,11598,8,3,7517,120,9376,9,3,7963,126,10438,10,4,7342,123,11174,11,4,6817,125,11966,12,4,6729,122,13310,1,1,4758,108,10890,2,1,1
7282,123,10053,4,2,7163,125,10765,5,2,7131,122,11438,6,2,6712,125,9182,7,3,7257,127,11598,8,3,7517,120,9376,9,3,7963,126,10438,10,4,7342,123,11174,11,4,6817,125,11966,12,4,6729,122,13310,1,1,4758,108,10890,2,1,9210,162,18078,3,1,1
7163,125,10765,5,2,7131,122,11438,6,2,6712,125,9182,7,3,7257,127,11598,8,3,7517,120,9376,9,3,7963,126,10438,10,4,7342,123,11174,11,4,6817,125,11966,12,4,6729,122,13310,1,1,4758,108,10890,2,1,9210,162,18078,3,1,11279,170,17554,4,2,1
7131,122,11438,6,2,6712,125,9182,7,3,7257,127,11598,8,3,7517,120,9376,9,3,7963,126,10438,10,4,7342,123,11174,11,4,6817,125,11966,12,4,6729,122,13310,1,1,4758,108,10890,2,1,9210,162,18078,3,1,11279,170,17554,4,2,11357,176,17078,5,2,1
6712,125,9182,7,3,7257,127,11598,8,3,7517,120,9376,9,3,7963,126,10438,10,4,7342,123,11174,11,4,6817,125,11966,12,4,6729,122,13310,1,1,4758,108,10890,2,1,9210,162,18078,3,1,11279,170,17554,4,2,11357,176,17078,5,2,10475,172,16784,6,2,1
7257,127,11598,8,3,7517,120,9376,9,3,7963,126,10438,10,4,7342,123,11174,11,4,6817,125,11966,12,4,6729,122,13310,1,1,4758,108,10890,2,1,9210,162,18078,3,1,11279,170,17554,4,2,11357,176,17078,5,2,10475,172,16784,6,2,10539,162,14652,7,3,1
7517,120,9376,9,3,7963,126,10438,10,4,7342,123,11174,11,4,6817,125,11966,12,4,6729,122,13310,1,1,4758,108,10890,2,1,9210,162,18078,3,1,11279,170,17554,4,2,11357,176,17078,5,2,10475,172,16784,6,2,10539,162,14652,7,3,12261,176,16744,8,3,1
7963,126,10438,10,4,7342,123,11174,11,4,6817,125,11966,12,4,6729,122,13310,1,1,4758,108,10890,2,1,9210,162,18078,3,1,11279,170,17554,4,2,11357,176,17078,5,2,10475,172,16784,6,2,10539,162,14652,7,3,12261,176,16744,8,3,11426,168,16418,9,3,1
7342,123,11174,11,4,6817,125,11966,12,4,6729,122,13310,1,1,4758,108,10890,2,1,9210,162,18078,3,1,11279,170,17554,4,2,11357,176,17078,5,2,10475,172,16784,6,2,10539,162,14652,7,3,12261,176,16744,8,3,11426,168,16418,9,3,12067,174,17728,10,4,1
6817,125,11966,12,4,6729,122,13310,1,1,4758,108,10890,2,1,9210,162,18078,3,1,11279,170,17554,4,2,11357,176,17078,5,2,10475,172,16784,6,2,10539,162,14652,7,3,12261,176,16744,8,3,11426,168,16418,9,3,12067,174,17728,10,4,11881,172,19780,11,4,0
6729,122,13310,1,1,4758,108,10890,2,1,9210,162,18078,3,1,11279,170,17554,4,2,11357,176,17078,5,2,10475,172,16784,6,2,10539,162,14652,7,3,12261,176,16744,8,3,11426,168,16418,9,3,12067,174,17728,10,4,11881,172,19780,11,4,10744,149,17573,12,4,0
4758,108,10890,2,1,9210,162,18078,3,1,11279,170,17554,4,2,11357,176,17078,5,2,10475,172,16784,6,2,10539,162,14652,7,3,12261,176,16744,8,3,11426,168,16418,9,3,12067,174,17728,10,4,11881,172,19780,11,4,10744,149,17573,12,4,10020,160,18291,1,1,0
9210,162,18078,3,1,11279,170,17554,4,2,11357,176,17078,5,2,10475,172,16784,6,2,10539,162,14652,7,3,12261,176,16744,8,3,11426,168,16418,9,3,12067,174,17728,10,4,11881,172,19780,11,4,10744,149,17573,12,4,10020,160,18291,1,1,7831,136,16054,2,1,1
11279,170,17554,4,2,11357,176,17078,5,2,10475,172,16784,6,2,10539,162,14652,7,3,12261,176,16744,8,3,11426,168,16418,9,3,12067,174,17728,10,4,11881,172,19780,11,4,10744,149,17573,12,4,10020,160,18291,1,1,7831,136,16054,2,1,10949,171,20550,3,1,1
11357,176,17078,5,2,10475,172,16784,6,2,10539,162,14652,7,3,12261,176,16744,8,3,11426,168,16418,9,3,12067,174,17728,10,4,11881,172,19780,11,4,10744,149,17573,12,4,10020,160,18291,1,1,7831,136,16054,2,1,10949,171,20550,3,1,11991,182,21706,4,2,1
10475,172,16784,6,2,10539,162,14652,7,3,12261,176,16744,8,3,11426,168,16418,9,3,12067,174,17728,10,4,11881,172,19780,11,4,10744,149,17573,12,4,10020,160,18291,1,1,7831,136,16054,2,1,10949,171,20550,3,1,11991,182,21706,4,2,15310,209,25228,5,2,1
10539,162,14652,7,3,12261,176,16744,8,3,11426,168,16418,9,3,12067,174,17728,10,4,11881,172,19780,11,4,10744,149,17573,12,4,10020,160,18291,1,1,7831,136,16054,2,1,10949,171,20550,3,1,11991,182,21706,4,2,15310,209,25228,5,2,15241,213,25464,6,2,1
12261,176,16744,8,3,11426,168,16418,9,3,12067,174,17728,10,4,11881,172,19780,11,4,10744,149,17573,12,4,10020,160,18291,1,1,7831,136,16054,2,1,10949,171,20550,3,1,11991,182,21706,4,2,15310,209,25228,5,2,15241,213,25464,6,2,14690,207,23026,7,3,1
11426,168,16418,9,3,12067,174,17728,10,4,11881,172,19780,11,4,10744,149,17573,12,4,10020,160,18291,1,1,7831,136,16054,2,1,10949,171,20550,3,1,11991,182,21706,4,2,15310,209,25228,5,2,15241,213,25464,6,2,14690,207,23026,7,3,13400,169,18700,8,3,1
12067,174,17728,10,4,11881,172,19780,11,4,10744,149,17573,12,4,10020,160,18291,1,1,7831,136,16054,2,1,10949,171,20550,3,1,11991,182,21706,4,2,15310,209,25228,5,2,15241,213,25464,6,2,14690,207,23026,7,3,13400,169,18700,8,3,15712,210,23394,9,3,1
11881,172,19780,11,4,10744,149,17573,12,4,10020,160,18291,1,1,7831,136,16054,2,1,10949,171,20550,3,1,11991,182,21706,4,2,15310,209,25228,5,2,15241,213,25464,6,2,14690,207,23026,7,3,13400,169,18700,8,3,15712,210,23394,9,3,16138,220,25530,10,4,0
10744,149,17573,12,4,10020,160,18291,1,1,7831,136,16054,2,1,10949,171,20550,3,1,11991,182,21706,4,2,15310,209,25228,5,2,15241,213,25464,6,2,14690,207,23026,7,3,13400,169,18700,8,3,15712,210,23394,9,3,16138,220,25530,10,4,12323,184,22118,11,4,0
10020,160,18291,1,1,7831,136,16054,2,1,10949,171,20550,3,1,11991,182,21706,4,2,15310,209,25228,5,2,15241,213,25464,6,2,14690,207,23026,7,3,13400,169,18700,8,3,15712,210,23394,9,3,16138,220,25530,10,4,12323,184,22118,11,4,12422,172,20774,12,4,0
7831,136,16054,2,1,10949,171,20550,3,1,11991,182,21706,4,2,15310,209,25228,5,2,15241,213,25464,6,2,14690,207,23026,7,3,13400,169,18700,8,3,15712,210,23394,9,3,16138,220,25530,10,4,12323,184,22118,11,4,12422,172,20774,12,4,10162,149,19061,1,1,0
10949,171,20550,3,1,11991,182,21706,4,2,15310,209,25228,5,2,15241,213,25464,6,2,14690,207,23026,7,3,13400,169,18700,8,3,15712,210,23394,9,3,16138,220,25530,10,4,12323,184,22118,11,4,12422,172,20774,12,4,10162,149,19061,1,1,9222,148,18180,2,1,1
11991,182,21706,4,2,15310,209,25228,5,2,15241,213,25464,6,2,14690,207,23026,7,3,13400,169,18700,8,3,15712,210,23394,9,3,16138,220,25530,10,4,12323,184,22118,11,4,12422,172,20774,12,4,10162,149,19061,1,1,9222,148,18180,2,1,13342,188,23332,3,1,1
15310,209,25228,5,2,15241,213,25464,6,2,14690,207,23026,7,3,13400,169,18700,8,3,15712,210,23394,9,3,16138,220,25530,10,4,12323,184,22118,11,4,12422,172,20774,12,4,10162,149,19061,1,1,9222,148,18180,2,1,13342,188,23332,3,1,15414,190,23232,4,2,1
15241,213,25464,6,2,14690,207,23026,7,3,13400,169,18700,8,3,15712,210,23394,9,3,16138,220,25530,10,4,12323,184,22118,11,4,12422,172,20774,12,4,10162,149,19061,1,1,9222,148,18180,2,1,13342,188,23332,3,1,15414,190,23232,4,2,14715,198,23903,5,2,1
14690,207,23026,7,3,13400,169,18700,8,3,15712,210,23394,9,3,16138,220,25530,10,4,12323,184,22118,11,4,12422,172,20774,12,4,10162,149,19061,1,1,9222,148,18180,2,1,13342,188,23332,3,1,15414,190,23232,4,2,14715,198,23903,5,2,12789,166,20545,6,2,0
13400,169,18700,8,3,15712,210,23394,9,3,16138,220,25530,10,4,12323,184,22118,11,4,12422,172,20774,12,4,10162,149,19061,1,1,9222,148,18180,2,1,13342,188,23332,3,1,15414,190,23232,4,2,14715,198,23903,5,2,12789,166,20545,6,2,10794,124,14538,7,3,0
15712,210,23394,9,3,16138,220,25530,10,4,12323,184,22118,11,4,12422,172,20774,12,4,10162,149,19061,1,1,9222,148,18180,2,1,13342,188,23332,3,1,15414,190,23232,4,2,14715,198,23903,5,2,12789,166,20545,6,2,10794,124,14538,7,3,10891,124,15502,8,3,0
16138,220,25530,10,4,12323,184,22118,11,4,12422,172,20774,12,4,10162,149,19061,1,1,9222,148,18180,2,1,13342,188,23332,3,1,15414,190,23232,4,2,14715,198,23903,5,2,12789,166,20545,6,2,10794,124,14538,7,3,10891,124,15502,8,3,11003,115,14420,9,3,0
12323,184,22118,11,4,12422,172,20774,12,4,10162,149,19061,1,1,9222,148,18180,2,1,13342,188,23332,3,1,15414,190,23232,4,2,14715,198,23903,5,2,12789,166,20545,6,2,10794,124,14538,7,3,10891,124,15502,8,3,11003,115,14420,9,3,11417,122,15210,10,4,0
